date,MarketLSI_mean,MarketLSI_p95,MarketLSI_max,IndexRet_sum,IndexRV_mean,MarketRelAmt_mean,period,MarketLSI_20d
2023-07-28,1.0188575987453925,3.4435468091600128,6.410856112188848,0.02582564331796533,1.3587178314713992e-06,15.154297355334247,train,1.2288687555512874
2023-07-31,0.8910430202710607,2.121682761102969,9.143417440423262,-0.007107938569488326,1.4678392175322768e-06,15.268231683123284,train,1.2263835405993795
2023-08-01,0.9608277505280509,1.696026141525291,44.49962224839636,-0.0034621829464995812,9.673646452047154e-07,14.957907087453322,train,1.2155859471329247
2023-08-02,0.9386932389110368,2.554690473104416,32.16183595143987,-0.005153309064388267,7.22139671495764e-07,14.736118264574378,train,1.1886244289486827
2023-08-03,1.5675479976329667,3.234640561624734,50.04029475418114,0.009509656155183066,8.959393464474591e-07,14.713732606314599,train,1.2042277387638394
2023-08-04,1.6012473879852533,3.5066524596911557,6.869966997849643,-0.0057685411729693215,1.400787318787671e-06,14.900473138750497,train,1.193973250638741
2023-08-07,1.1181831461474987,2.23815423841829,6.880907097127358,-0.00037312408081469073,6.378617479443395e-07,14.724916900014751,train,1.1744528370497078
2023-08-08,1.948323805624796,3.6750982389254916,23.64804597448274,0.001677222028124703,1.0394785358814624e-06,14.566767645757142,train,1.1984440643735357
2023-08-09,1.291221525513293,2.1306953898118146,6.612624569663428,-0.002064877442704116,7.027908447855523e-07,14.464555071375173,train,1.1889039890452837
2023-08-10,1.4535666438132107,2.6593430261888678,22.027258737749506,2.3794735644955267e-05,6.731419804962629e-07,14.439943176461087,train,1.2424600628747662
2023-08-11,1.335558432192235,3.2212573623819005,11.691595141151778,-0.020184065725430855,1.1810237619034563e-06,14.69075373728035,train,1.2821342098389725
2023-08-14,2.069253880857261,3.6338447159149188,17.10393924802644,0.004187774239985842,1.3160247512604818e-06,14.678087099554064,train,1.3175374695897752
2023-08-15,2.4348739613143615,6.354568883035876,15.557155264392733,-0.0020045483346944337,1.4381612821123045e-06,14.513722380991243,train,1.3761308867897282
2023-08-16,2.049791641382349,2.9629978835440545,14.214683883196045,-0.004911480072847141,9.700213994414823e-07,14.483517907135532,train,1.3883710431323297
2023-08-17,2.413674507615275,4.166878841062488,11.579046084247532,0.010615512876093192,1.5071653069692938e-06,14.518332167321745,train,1.4378305166688545
2023-08-18,1.9642457978516499,3.7916297489877793,20.102791108308594,-0.012937630309512116,9.755547714210272e-07,14.428822126423176,train,1.4430310197868113
2023-08-21,3.0936193572430866,5.008191125017302,39.03350961912891,-0.010154764575755593,1.3489013136472915e-06,14.515535612495466,train,1.5062155267120103
2023-08-22,3.25575936186521,7.658080931475001,14.005622236088067,0.002257892468009004,2.613310474539319e-06,14.74452417904866,train,1.6532623212885462
2023-08-23,2.430826222152648,4.500656439588011,9.753668018935196,-0.013537648141614511,1.5777760871117608e-06,14.501031715750358,train,1.7195987202929757
2023-08-24,3.1325743027629915,4.659360732362043,103.20868980193659,0.0034387087836105223,1.7096326381715302e-06,14.661989483947313,train,1.8484844790204815
2023-08-25,3.181046311755469,7.261122944922673,18.03130643187948,0.0007444094156827674,1.9391143124402526e-06,14.532664969272211,train,1.9565939146709852
2023-08-28,3.89505335256055,7.188475864403576,26.755724518894432,-0.02187753528444958,4.332796713687648e-06,15.056239368888658,train,2.1067944312854596
2023-08-29,1.0700928161704009,2.4848033883525686,10.947374953404783,0.009179183491484721,1.587463188856049e-06,15.048635989923552,train,2.112257684567577
2023-08-30,0.9102694375792169,2.0673673340991066,12.717713101022778,-0.001700884334058017,1.1115460431175361e-06,14.716878268985408,train,2.110836494500986
2023-08-31,1.2098019637331114,1.7445981120913376,45.984685316221125,-0.006567400739637463,7.379922247655738e-07,14.603003073355614,train,2.0929491928059933
2023-09-01,0.8015118082509202,1.663932319841156,13.577329804566807,-0.001218171278420499,5.488243205729827e-07,14.522033205012594,train,2.052962413819277
2023-09-04,0.2933031817149551,1.4198033133595376,17.714825346540486,0.009128270105090763,8.392814035092486e-07,14.914019198540688,train,2.0117184155976497
2023-09-05,0.757038211471905,1.637384208859579,17.686425886661226,-0.00367753079163613,4.470524103140506e-07,14.579207840816014,train,1.9521541358900047
2023-09-06,1.2110833231297478,1.999424501156638,23.164896261942065,0.0026186212931342823,5.940200879268709e-07,14.484638026994471,train,1.9481472257708277
2023-09-07,1.1683424711515942,3.567826788308252,19.732630820206893,-0.008659753633004641,7.565280636768255e-07,14.483775791426869,train,1.933886017137747
2023-09-08,1.685763964279841,2.672285198582892,8.520116195829088,-0.0020115089007290976,5.003037139710045e-07,14.23622208423091,train,1.951396293742127
2023-09-11,1.31393283814403,2.8852033331014906,32.09997933695776,0.007205575249841445,1.2861913779036294e-06,14.600015105405811,train,1.9136302416064654
2023-09-12,0.9094467035253964,2.077653321347748,7.67111384117225,0.00011844541024785826,3.8298517464319376e-07,14.319886460243202,train,1.8373588787170174
2023-09-13,1.4190548507463467,2.752481250567669,29.789179191226058,-0.007314250513431375,7.707499254719647e-07,14.406254806436538,train,1.8058220391852173
2023-09-14,0.3692974999123029,1.2314355673950168,14.598433543216919,-0.0018427863070851203,6.917305689104937e-07,14.506318544890092,train,1.7036031888000687
2023-09-15,0.9199176569920967,1.943558609897752,59.904325777382454,-0.005940404130065247,7.592902723451862e-07,14.706947211658411,train,1.651386781757091
2023-09-18,1.3797301636977866,2.2831132770094933,10.032713104545682,0.007343478598935249,1.0448877265426223e-06,14.478514694187488,train,1.565692322079826
2023-09-19,1.146638570046275,2.045343297023256,30.069237410855653,0.0005837743879588686,5.950924372771904e-07,14.383769239899902,train,1.4602362824888793
2023-09-20,1.2404115377342069,2.020266145379154,30.029409739417225,-0.0006256256612200417,3.943316464886822e-07,14.203916656088012,train,1.4007155482679572
2023-09-21,0.8569737838050152,2.398389577285239,13.77477279610576,-0.0073982994529977475,7.105985933850973e-07,14.367457306145653,train,1.2869355223200585
2023-09-22,0.8250574357246391,1.8968073177682132,7.3801564597942475,0.0193839574800716,9.464164705584359e-07,14.735487027595775,train,1.1691360785185168
2023-09-25,0.6863021331947194,1.4035113097455763,21.1952048960163,-0.0030274185503760265,4.496230170738215e-07,14.469621559614943,train,1.0086985175502254
2023-09-26,0.7981042940891905,1.6609180861735506,16.830571638759018,-0.007605749218130953,3.812683581518076e-07,14.31110734900027,train,0.9950990914461648
2023-09-27,1.1115807326025204,2.1219783963780947,22.169558495919173,-0.0005361358593187759,7.561735176757632e-07,14.460141539744306,train,1.00516465619733
2023-09-28,0.5402793168164621,1.6774499055794003,6.412137070030674,-0.005436235278414969,4.3778185384308264e-07,14.434156170029967,train,0.9716885238514974
2023-10-09,1.9458863899654106,4.1774173488346,31.43536835889307,0.008282249487447046,9.270193125315359e-07,14.535671256220068,train,1.028907252937222
2023-10-10,0.9862476924513164,1.8894305649962844,25.31293978857886,-0.009077908419044434,5.269113980872071e-07,14.442181394216016,train,1.06355447847404
2023-10-11,0.8898301833856606,2.5105880203073636,18.455153998303597,-0.0023511225077701425,6.066359636263307e-07,14.533814193976493,train,1.0701940770697278
2023-10-12,1.27290234653531,3.042618844746643,14.002017930587456,0.0013204541798135239,7.531114719375634e-07,14.50703163365441,train,1.0732850282400062
2023-10-13,0.7904281235885509,1.7739591514880895,7.217428852637489,-0.0023409482996807895,3.949071292400565e-07,14.464147979415795,train,1.0543893108618536
2023-10-16,1.009154003797483,2.557880497557166,4.9610885952315025,-0.008316100942458604,5.957004141614905e-07,14.470937309512284,train,1.0205588128377359
2023-10-17,1.4959783665855997,3.1725368659988793,15.548951191597135,0.004148173186653281,7.413959594654331e-07,14.403088586352993,train,1.0296610892598144
2023-10-18,1.8986164086309285,3.3992064303886793,51.271702306243725,-0.004313124771218924,7.123181872552945e-07,14.387105808339642,train,1.079119574515091
2023-10-19,1.8662986905141807,4.104931507626919,34.11240959086015,-0.015147778724537986,1.1638160546981891e-06,14.640493999984786,train,1.1014817665034828
2023-10-20,2.1093017172320354,3.874777521599081,36.582594100652486,-0.007037780846459896,1.2050316376670846e-06,14.572115237678341,train,1.1884819773694695
2023-10-23,3.16164656118228,6.993696763757757,27.726911738910857,-0.0062142382795187245,1.1585279270057812e-06,14.450834876393742,train,1.3005684225789786
2023-10-24,2.7614334682341246,4.665727630501799,7.82794627779623,0.0060396577641892435,1.8105818650307844e-06,14.617641093106913,train,1.3696535878057954
2023-10-25,1.277566395341079,2.207519454963213,5.5017518735997015,-0.005549826134172875,7.863379914328446e-07,14.635656128106806,train,1.3761999790705357
2023-10-26,1.999099121544167,3.880720072733142,5.370588145748704,0.004567998558972164,9.246252680197818e-07,14.48740894070956,train,1.4141343582610335
2023-10-27,2.0159083332171277,3.834291605654913,20.798518063229167,0.015560031563035537,1.2784767121138333e-06,14.835909989180063,train,1.4720810857316393
2023-10-30,1.0146824393804192,1.8144648816966162,36.22839318571044,0.004994044596916325,7.744878144759608e-07,14.934562526314153,train,1.4815623359144285
2023-10-31,0.7645632424655627,1.5837488125910424,20.965597178041307,-0.0019036003908468047,5.601211969839827e-07,14.682964424182567,train,1.4854753913779706
2023-11-01,1.111088422749709,1.8956054894075696,34.578587222759815,-0.003819271761873466,6.188949906929041e-07,14.577867288393977,train,1.5011245978109964
2023-11-02,1.8204603561778772,2.0909094838794267,104.93848985432741,-0.008774234109610646,6.10399033010963e-07,14.41395503115313,train,1.536568578989764
2023-11-03,1.2269969523797117,2.1995776494666384,37.380107177828805,0.005875654492980331,9.324448621063499e-07,14.51707914662157,train,1.5709044607679268
2023-11-06,0.12843430286914173,1.0088655497905756,8.570167002935817,0.005759535043733166,6.731023332557582e-07,14.92833059043626,train,1.4800318564131132
2023-11-07,0.8094906341898384,0.8151599910337978,78.38264586218801,-0.00024219671878178417,3.191148771421632e-07,14.528750046772984,train,1.4711940035000395
2023-11-08,0.9154381803666093,2.0222985083348246,30.680515208273388,-0.0005321933121553712,5.657131209416189e-07,14.62302500020633,train,1.4724744033490869
2023-11-09,1.0395449260232905,2.179574074921519,8.635843849693291,-0.0009523184728870149,6.926639319338607e-07,14.474752989476253,train,1.4608065323234858
2023-11-10,1.2113812410336242,2.1166969732374388,13.508067833745892,-0.0018802388091856415,5.588419411627242e-07,14.401369626165542,train,1.4818541881957397
2023-11-13,1.0112320976783524,1.71229280155784,13.761741924844625,-0.0020280230152476264,5.114225792358436e-07,14.430995528121494,train,1.481958092889783
2023-11-14,0.7525777770341617,2.0304678143899815,9.190399612244041,-0.0024329836614285227,4.940723783287071e-07,14.383210785555333,train,1.444788063412211
2023-11-15,0.4505016388090821,1.2234600174096202,5.936368126838122,-0.00029671981522838564,4.411624872000673e-07,14.444455893864781,train,1.372382324921119
2023-11-16,1.1476245652721446,2.1696452427669475,30.316991669197826,-0.008278342278970285,3.7743189911753664e-07,14.255760426142258,train,1.3364486186590168
2023-11-17,1.4150212011664012,2.3134417274575885,19.46730764053421,-0.00028832172925419286,5.766323425422165e-07,14.294781829647153,train,1.3017345928557353
2023-11-20,1.0794167629793199,1.9964715310305383,17.41421054557903,0.004824438827379041,6.024681114270311e-07,14.403694831431192,train,1.197623102945587
2023-11-21,0.3491341585758647,1.1077454327986842,32.71945357269023,-0.0052286543066006885,5.26383339821764e-07,14.51965297612674,train,1.077008137462674
2023-11-22,1.392809858707598,2.1748933230481478,18.194761332491307,-0.0080736481331396,4.6227089453368034e-07,14.213663667765134,train,1.0827703106310003
2023-11-23,1.9499419052231162,3.213852081827799,17.043921694847988,0.004441016069904435,5.683809373303348e-07,14.200493157746175,train,1.0803124498149477
2023-11-24,1.381002297918959,3.02288317228175,11.227155450295324,-0.004226010667041535,6.092509420921317e-07,14.254540982834275,train,1.0485671480500394
2023-11-27,1.260318236313135,3.1143664116301766,16.53192561238792,-0.0015635521093457783,6.016651118252298e-07,14.523994665888972,train,1.0608489378966748
2023-11-28,1.4428404616767732,2.2741951172841324,22.31108959600156,0.0037257079432002627,6.398717054746605e-07,14.323367170298377,train,1.0947627988572353
2023-11-29,1.1376081038130699,1.8072411096217254,49.58130882900683,-0.005893631509239938,4.5886822784360734e-07,14.395809860103407,train,1.0960887829104036
2023-11-30,1.1826526343124848,1.8919074323904117,19.7800748283802,0.000875589884040906,6.200576549676383e-07,14.342467386934542,train,1.0641983968171338
2023-12-01,1.5517482729432879,3.543753796184789,5.745451122793595,0.0010045006595493788,8.82066749586619e-07,14.58845345676908,train,1.0804359628453128
2023-12-04,1.492587469894427,2.0321377949485226,47.67275667570715,-0.0023487353677218437,5.88388796282958e-07,14.373635976902003,train,1.1486436211965771
2023-12-05,1.2267268409137035,3.2471628541070867,11.334810646541651,-0.013649399477024815,8.975730590948655e-07,14.487710566402141,train,1.1695054315327702
2023-12-06,1.5700794895803123,2.469937125446098,10.623673709087896,0.004680252097111648,1.0153565392474023e-06,14.532814736711668,train,1.2022374969934553
2023-12-07,2.6825302907047703,3.650777451768257,49.322177311187765,6.35178147643245e-05,1.1260496067631011e-06,14.511570133301007,train,1.2843867652275294
2023-12-08,1.734489755050832,2.165273078247129,64.52976934294902,0.001129433899290433,8.168564905102746e-07,14.701863202118192,train,1.3105421909283899
2023-12-11,2.0905550887017044,4.515895670458593,14.85801162699114,0.018578485690632363,1.3178059329417175e-06,14.74794893352035,train,1.3645083404795575
2023-12-12,1.2566785331400103,1.878307775286217,9.127144035044644,0.00450317490104446,5.310241312026587e-07,14.363796976960922,train,1.3897133782848499
2023-12-13,1.40026308073515,2.71071221332501,44.31667228395099,-0.012227478670045144,6.050538771366183e-07,14.466036079662675,train,1.4372014503811532
2023-12-14,2.3778844397582817,4.019665824066416,18.658710537130855,-0.012522710893211553,7.888775915204969e-07,14.248226666572576,train,1.49871444410546
2023-12-15,2.0222462307070344,3.038839117856729,49.376907554336604,-0.008723101906031872,1.1065799151637224e-06,14.438909418730928,train,1.5290756955824916
2023-12-18,2.773424188392846,4.820407091503604,25.700978067958115,-0.0022936608026942196,1.2878146618472533e-06,14.292629652723033,train,1.613776066853168
2023-12-19,2.935612822148824,4.230967142628635,41.13015455345845,0.004498138393365991,1.1344277160935561e-06,14.219700974987665,train,1.743100000031816
2023-12-20,2.5680669257161743,4.743650565600502,13.666563593723572,-0.010882818710577169,1.0898605665874223e-06,14.280822896663315,train,1.8018628533822447
2023-12-21,2.9110269989942883,4.55323212216616,8.68326638075345,0.008695464823558652,2.0776823561282628e-06,14.56173393934466,train,1.8499171080708035
2023-12-22,3.169123357014666,5.8978243093312335,17.963056211411644,0.002740514065463273,1.936616336621579e-06,14.560132887017147,train,1.9393231610255888
2023-12-25,2.616705487225951,3.667492509969475,23.561605728965077,0.0017074116697575192,5.061149415508675e-07,14.0795820331636,train,2.00714252357123
2023-12-26,2.860434058387137,4.9646206605243535,28.038524133972317,-0.00428955417666721,5.375915126900079e-07,14.063106291270701,train,2.0780222034067477
2023-12-27,2.2192225745679552,3.356074419953753,25.61532599274421,0.0027303204756830013,9.159332276632622e-07,14.343262554551451,train,2.132102926944492
2023-12-28,1.4703493438689148,2.8127853920466657,15.087108505105164,0.018576803272001285,1.4602053219342707e-06,14.987939989151903,train,2.1464877624223133
2023-12-29,1.1059106226029667,1.5258150922370677,77.70808396472891,0.004306206171742488,7.785426532688255e-07,14.640451630942026,train,2.124195879905298
2024-01-02,0.6257710830554889,1.3452322325709056,31.496493705896484,-0.006436836693042736,4.1679715802574153e-07,14.577611808847772,train,2.0808550605633505
2024-01-03,1.3766589087286347,3.5143808390871474,16.845738015190378,-0.003363342669517877,7.37297116643008e-07,14.487866820715704,train,2.0883516639540973
2024-01-04,1.1323794163792047,2.718847327696148,38.23139293596828,-0.0068601151622740275,8.111246982530886e-07,14.577392439483626,train,2.066466660294042
2024-01-05,1.414076762741628,3.9033135737162543,6.87048240739092,-0.006953277411042791,1.3058975372384833e-06,14.654507266146114,train,2.0030439838958847
2024-01-08,2.433385531218018,6.247616195976512,15.338960149012394,-0.012701368449922867,1.5386737591227725e-06,14.565050576141433,train,2.0379887727042436
2024-01-09,2.884596280309069,4.485687562798818,16.873000131162676,0.0020464665337875942,1.5724725740980653e-06,14.55016562727275,train,2.0776908322846124
2024-01-10,3.173027205439744,4.7669560453730755,27.688157006702898,-0.00026464787540625423,1.7776648709175749e-06,14.358074385270868,train,2.173508265899599
2024-01-11,2.130761147938418,4.832777804721432,8.799912449094274,0.005761921857946106,1.4885080774055784e-06,14.582792119682683,train,2.2100331692597623
2024-01-12,2.08853850743282,3.0275680234054185,23.48386765870649,0.0008890527824032546,9.529587753412171e-07,14.425079660937152,train,2.1955658726434892
2024-01-15,2.302494761603161,2.889246931571921,46.071478123744626,0.005152757017176768,9.482653149710432e-07,14.358607412510706,train,2.2095782991882955
2024-01-16,2.0897693358221368,5.253677281546572,20.729588447062625,0.007221587320129785,1.4801459355344135e-06,14.661834800975841,train,2.17539555655976
2024-01-17,2.524647543470613,4.796317531199496,40.18425778135176,-0.01818088643780058,1.5709154303529598e-06,14.61873074869631,train,2.1548472926258495
2024-01-18,5.657026975593514,13.967349777768737,20.475188062291036,0.020516921363361362,4.985785951181884e-06,15.090621475680628,train,2.3092952951197168
2024-01-19,3.142185698863117,6.181152477931193,20.490844481774182,-0.00018550007215090147,2.357502337522832e-06,14.707982094515677,train,2.320853230113158
2024-01-22,5.512269578124576,19.245383083664642,38.85564832326079,-0.013488102113287326,4.107628880725989e-06,14.982060688101638,train,2.4380105411686532
2024-01-23,3.587381957653368,6.764382776778293,24.88091689696753,0.009166610626193616,3.8098646886110915e-06,14.701509524898444,train,2.4865443646900243
2024-01-24,4.611214153690294,11.45088231536005,15.306282302257832,0.010761461287966512,3.277161856156262e-06,14.85634535418602,train,2.574083369455182
2024-01-25,1.7569526051640358,3.559978606506869,13.982860124611758,0.018333068897932847,2.0310086707984514e-06,15.073953967875246,train,2.550969870984986
2024-01-26,2.649771561310123,7.4637216182460815,16.109308668403354,-0.0014578632285608961,2.026497495136073e-06,14.933031365894365,train,2.6099409818570467
2024-01-29,2.9610873043015014,4.623672590160488,32.624777624828525,-0.012476533774815834,2.08829091708531e-06,14.949059848975732,train,2.7026998159419735
2024-01-30,3.7550538160700166,7.5025515476735745,11.847027666344689,-0.013262413973370357,2.6094948390107774e-06,14.763771601284224,train,2.8591639525926995
2024-01-31,5.00724484667762,9.76889602329705,16.118570677028533,-0.00981085468854026,4.301399321199742e-06,14.910211697552512,train,3.0406932494901486
2024-02-01,4.0756787720685965,7.204642976387972,12.472551981821605,0.0025406496938966683,3.2903054724637154e-06,14.841809839708493,train,3.1878582172746186
2024-02-02,8.956657802900105,28.288911785667405,89.44201274453268,-0.014491419856909715,6.9711264257271165e-06,15.016738843250893,train,3.5649872692825424
2024-02-05,9.943997476977284,20.504875091911693,28.452034930634664,0.007874671345101447,1.019970570499595e-05,15.279711067575741,train,3.940517866570505
2024-02-06,4.809917735081537,11.451435371302905,28.832482824951363,0.027095904689893757,5.505486038723241e-06,15.288429374999808,train,4.036783939309129
2024-02-07,3.3356393839680174,6.815378534668569,15.035273450148654,0.008104156846885147,3.5647285078683474e-06,15.343083464204902,train,4.044914548235543
2024-02-08,3.0944029185573267,4.901764482004403,50.57563266405127,0.00046852963288834815,2.4964885399139026e-06,15.181406166897153,train,4.0930966367664885
2024-02-19,1.5796612091183613,3.199770530366717,11.817853670481904,0.009860021077424008,1.2608847276707883e-06,15.054302365526663,train,4.067652771850765
2024-02-20,1.4354040671811668,2.4166358213143035,52.76077969058232,0.008031038692536185,8.983325799663862e-07,14.76795993476987,train,4.024298237129665
2024-02-21,2.0822956790048637,4.087248755995668,28.71109236668159,0.016711889778424194,2.2116417247480286e-06,15.209657343049352,train,4.023924554288802
2024-02-22,1.091598220836658,2.0912860616185336,5.276277277425679,0.006489668644663382,1.3197072727373925e-06,14.710716734688324,train,3.952272088157104
2024-02-23,0.8335112318779012,2.208390340706809,25.18894638002414,0.0007553267641693395,1.2163821165794424e-06,14.791786642703494,train,3.711096300971324
2024-02-26,0.5419332120527396,2.145230753305439,6.821777773397082,-0.00949542978683482,1.02375363189623e-06,14.89268654568263,train,3.581083676630805
2024-02-27,0.469358874093407,1.8204259957269393,3.4726358811488076,0.013156549274162543,1.2184964335338757e-06,14.831711563211469,train,3.3289381414292456
