horizon,model,feature_group,recall,precision,event_rate
H5,Naive,P,0.8823613965990599,0.039424189117934744,0.02871772305677869
H5,Naive,P,0.8832382239215743,0.03936111061288182,0.02871772305677869
H5,Naive,P,0.8842444192097054,0.03930413359162957,0.02871772305677869
H5,Naive,P,0.885451853555463,0.03925637215040799,0.02871772305677869
H5,Naive,P,0.8860699449467435,0.039182770081940384,0.02871772305677869
H5,Naive,P,0.8866449136828185,0.039107668293326216,0.02871772305677869
H5,Naive,P,0.8872198824188935,0.03903295063254717,0.02871772305677869
H5,Naive,P,0.8884848136382584,0.038988891404984016,0.02871772305677869
H5,Naive,P,0.8891604019031465,0.038919235884871846,0.02871772305677869
H5,Naive,P,0.890137848754474,0.03886313744243579,0.02871772305677869
H5,Naive,P,0.8907990628009602,0.038793551351439325,0.02871772305677869
H5,Naive,P,0.8915608963762596,0.03872868751428325,0.02871772305677869
H5,Naive,P,0.8924520979171757,0.03866973182749315,0.02871772305677869
H5,Naive,P,0.8932858025844844,0.03860861137601228,0.02871772305677869
H5,Naive,P,0.8938751455389613,0.03853726220967379,0.02871772305677869
H5,Naive,P,0.8947519728614757,0.0384786329752742,0.02871772305677869
H5,Naive,P,0.8951544509767282,0.03839992403258706,0.02871772305677869
H5,Naive,P,0.8962037689200649,0.038349309136716137,0.02871772305677869
H5,Naive,P,0.8970518478057755,0.03829035559405977,0.02871772305677869
H5,Naive,P,0.89769868763386,0.03822312532132103,0.02871772305677869
H5,Naive,P,0.8986617602667855,0.03816963536181449,0.02871772305677869
H5,Naive,P,0.8993517227500755,0.03810486068860009,0.02871772305677869
H5,Naive,P,0.8997973235205335,0.03803007631166947,0.02871772305677869
H5,Naive,P,0.9003866664750104,0.03796171889819564,0.02871772305677869
H5,Naive,P,0.9008897641190761,0.037890045474825614,0.02871772305677869
H5,Naive,P,0.9016372234759735,0.03782899696407916,0.02871772305677869
H5,Naive,P,0.9022553148672541,0.03776283096396922,0.02871772305677869
H5,Naive,P,0.9031321421897684,0.037707788942009345,0.02871772305677869
H5,Naive,P,0.9038796015466659,0.037647602586154766,0.02871772305677869
H5,Naive,P,0.9047133062139746,0.03759131302622015,0.02871772305677869
H5,Naive,P,0.9052020296396384,0.03752099511012788,0.02871772305677869
H5,Naive,P,0.9058632436861246,0.03745814786042174,0.02871772305677869
H5,Naive,P,0.9071138006870877,0.03741989118008415,0.02871772305677869
H5,Naive,P,0.9078612600439852,0.037361135758651284,0.02871772305677869
H5,Naive,P,0.9087524615849013,0.03730856206743525,0.02871772305677869
H5,Naive,P,0.9097155342178269,0.0372591823326198,0.02871772305677869
H5,Naive,P,0.9103767482643131,0.037197681473341584,0.02871772305677869
H5,Naive,P,0.9109517170003881,0.03713297829642047,0.02871772305677869
H5,Naive,P,0.9114404404260519,0.037065073732069694,0.02871772305677869
H5,Naive,P,0.9125472552429962,0.03702254418387115,0.02871772305677869
H5,Naive,P,0.9130072302318561,0.036954055422065264,0.02871772305677869
H5,Naive,P,0.9134240825655106,0.03688414688650344,0.02871772305677869
H5,Naive,P,0.914171541922408,0.03682788444945793,0.02871772305677869
H5,Naive,P,0.914962123934511,0.03677359681976818,0.02871772305677869
H5,Naive,P,0.9156808348546048,0.03671670162370093,0.02871772305677869
H5,Naive,P,0.9164714168667079,0.036662946203949213,0.02871772305677869
H5,Naive,P,0.9168451465451566,0.036592802948811724,0.02871772305677869
H5,Naive,P,0.917477612154839,0.03653326617519117,0.02871772305677869
H5,Naive,P,0.918167574638129,0.036476309471871284,0.02871772305677869
H5,Naive,P,0.9184406847877646,0.0364030929667595,0.02871772305677869
H5,Naive,P,0.919202518363064,0.03634953946336284,0.02871772305677869
H5,Naive,P,0.919777487099139,0.03628883846566971,0.02871772305677869
H5,Naive,P,0.9206543144216534,0.036240318082362145,0.02871772305677869
H5,Naive,P,0.921042418318504,0.03617282521868481,0.02871772305677869
H5,Naive,P,0.9220054909514295,0.03612816958605498,0.02871772305677869
H5,Naive,P,0.9226954534347195,0.036073019330431354,0.02871772305677869
H5,Naive,P,0.9235722807572339,0.036025428394891444,0.02871772305677869
H5,Naive,P,0.9241472494933088,0.03596630494494736,0.02871772305677869
H5,Naive,P,0.9246215987005707,0.035903541292002815,0.02871772305677869
H5,Naive,P,0.9251390705630381,0.035842711083612575,0.02871772305677869
H5,Naive,P,0.926188388506375,0.03580273324091027,0.02871772305677869
H5,Naive,P,0.9267202345872443,0.03574297611794167,0.02871772305677869
H5,Naive,P,0.9273814486337305,0.035688464821275565,0.02871772305677869
H5,Naive,P,0.9280282884618148,0.03563362526685756,0.02871772305677869
H5,Naive,P,0.9284163923586655,0.03556913703168505,0.02871772305677869
H5,Naive,P,0.9291207290603574,0.035517023862639815,0.02871772305677869
H5,Naive,P,0.9295375813940117,0.03545417662668041,0.02871772305677869
H5,Naive,P,0.930083801693283,0.03539651149750685,0.02871772305677869
H5,Naive,P,0.9304575313717317,0.03533257025330654,0.02871772305677869
H5,Naive,P,0.9312768618206385,0.03528579434701837,0.02871772305677869
H5,Naive,P,0.9322399344535641,0.03524465841402026,0.02871772305677869
H5,Naive,P,0.9330017680288635,0.0351960923596478,0.02871772305677869
H5,Naive,P,0.933619859420144,0.03514234731033975,0.02871772305677869
H5,Naive,P,0.9340654601906021,0.03508235840347249,0.02871772305677869
H5,Naive,P,0.9346835515818828,0.035029076422913134,0.02871772305677869
H5,Naive,P,0.935675372651612,0.03499002074330815,0.02871772305677869
H5,Naive,P,0.936379709353304,0.03494040719737095,0.02871772305677869
H5,Naive,P,0.9370265491813883,0.03488886759966967,0.02871772305677869
H5,Naive,P,0.9376158921358652,0.03483539582545613,0.02871772305677869
H5,Naive,P,0.9382483577455476,0.034783771800807446,0.02871772305677869
H5,Naive,P,0.9389095717920338,0.03473343330249178,0.02871772305677869
H5,Naive,P,0.9392689272520807,0.034672168029272685,0.02871772305677869
H5,Naive,P,0.9399732639537726,0.03462385415337468,0.02871772305677869
H5,Naive,P,0.9405626069082493,0.03457153831563475,0.02871772305677869
H5,Naive,P,0.9411519498627262,0.034519445558919774,0.02871772305677869
H5,Naive,P,0.9417844154724087,0.03446915274139692,0.02871772305677869
H5,Naive,P,0.9425749974845118,0.034424830143749155,0.02871772305677869
H5,Naive,P,0.9431068435653811,0.03437128383510836,0.02871772305677869
H5,Naive,P,0.9435236958990355,0.03431378186597133,0.02871772305677869
H5,Naive,P,0.9438830513590823,0.03425443588815313,0.02871772305677869
H5,Naive,P,0.9442999036927368,0.03419740419557704,0.02871772305677869
H5,Naive,P,0.9448892466472135,0.03414686345981724,0.02871772305677869
H5,Naive,P,0.9453923442912792,0.034093424380452965,0.02871772305677869
H5,Naive,P,0.9461398036481766,0.03404900279594756,0.02871772305677869
H5,Naive,P,0.9467147723842516,0.03399855461490812,0.02871772305677869
H5,Naive,P,0.9474334833043453,0.033953485496928774,0.02871772305677869
H5,Naive,P,0.9479365809484109,0.03390089282409597,0.02871772305677869
H5,Naive,P,0.9483390590636634,0.03384492739051121,0.02871772305677869
H5,Naive,P,0.9487990340525234,0.033791224121099,0.02871772305677869
H5,Naive,P,0.9493452543517946,0.03374082530022923,0.02871772305677869
H5,Naive,P,0.9496327387198321,0.03368145748203511,0.02871772305677869
H5,Naive,P,0.9499777199614771,0.03362436905656499,0.02871772305677869
H5,Naive,P,0.9505239402607483,0.03357460623064917,0.02871772305677869
H5,Naive,P,0.9508832957207952,0.03351847742042706,0.02871772305677869
H5,Naive,P,0.9517744972617114,0.03348128731084797,0.02871772305677869
H5,Naive,P,0.9524644597450014,0.033437184296604,0.02871772305677869
H5,Naive,P,0.9529244347338613,0.03338518661389685,0.02871772305677869
H5,Naive,P,0.953643145653955,0.033342463343845406,0.02871772305677869
H5,Naive,P,0.9542468628268338,0.03329590098198482,0.02871772305677869
H5,Naive,P,0.9550805674941425,0.03325751903032439,0.02871772305677869
H5,Naive,P,0.95536805186218,0.03320032688814871,0.02871772305677869
H5,Naive,P,0.9561011370006756,0.03315881935360367,0.02871772305677869
H5,Naive,P,0.9566186088631431,0.0331100161393356,0.02871772305677869
H5,Naive,P,0.9572079518176199,0.03306387506510543,0.02871772305677869
H5,Naive,P,0.9576823010248817,0.03301397116573385,0.02871772305677869
H5,Naive,P,0.9583722635081717,0.0329716847936012,0.02871772305677869
H5,Naive,P,0.9587747416234242,0.03291969639315103,0.02871772305677869
H5,Naive,P,0.9593640845779011,0.032874302168535596,0.02871772305677869
H5,Naive,P,0.959939053313976,0.03282861303017999,0.02871772305677869
H5,Naive,P,0.9605427704868548,0.03278408639330895,0.02871772305677869
H5,Naive,P,0.9610027454757147,0.032734839767914414,0.02871772305677869
H5,Naive,P,0.9615777142117897,0.032689681122168496,0.02871772305677869
H5,Naive,P,0.9621958056030704,0.032646179671767854,0.02871772305677869
H5,Naive,P,0.9630007618335753,0.03260917710197651,0.02871772305677869
H5,Naive,P,0.9636044790064541,0.03256551893659884,0.02871772305677869
H5,Naive,P,0.964179447742529,0.032521046538011765,0.02871772305677869
H5,Naive,P,0.9647544164786039,0.03247676394647095,0.02871772305677869
H5,Naive,P,0.9653437594330808,0.03243313726058358,0.02871772305677869
H5,Naive,P,0.9656312438011183,0.03237955872259368,0.02871772305677869
H5,Naive,P,0.966004973479567,0.03232905944873576,0.02871772305677869
H5,Naive,P,0.9663212062844083,0.03227685132415943,0.02871772305677869
H5,Naive,P,0.9668243039284738,0.032231075067195,0.02871772305677869
H5,Naive,P,0.9675142664117639,0.03219169335796729,0.02871772305677869
H5,Naive,P,0.9681036093662407,0.03214910693742882,0.02871772305677869
H5,Naive,P,0.9686929523207176,0.03210669995283401,0.02871772305677869
H5,Naive,P,0.9692535468383907,0.03206350504561548,0.02871772305677869
H5,Naive,P,0.9696847733904469,0.032016204584781244,0.02871772305677869
H5,Naive,P,0.9697710187008581,0.03195770173222245,0.02871772305677869
H5,Naive,P,0.9701016257241013,0.03190747498873601,0.02871772305677869
H5,Naive,P,0.9706909686785781,0.03186593374547174,0.02871772305677869
H5,Naive,P,0.9711796921042418,0.03182125388852388,0.02871772305677869
H5,Naive,P,0.9718121577139243,0.031781429807077585,0.02871772305677869
H5,Naive,P,0.972185887392373,0.03173332632673399,0.02871772305677869
H5,Naive,P,0.9723871264499993,0.03167978540467029,0.02871772305677869
H5,Naive,P,0.9725739912892236,0.03162596469218426,0.02871772305677869
H5,Naive,P,0.9729764694044761,0.03157935988452299,0.02871772305677869
H5,Naive,P,0.9735945607957567,0.03153991546453296,0.02871772305677869
H5,Naive,P,0.9742126521870373,0.03150061932239391,0.02871772305677869
H5,Naive,P,0.9747876209231123,0.03146006429794163,0.02871772305677869
H5,Naive,P,0.9750176084175423,0.03140856274720624,0.02871772305677869
H5,Naive,P,0.9752332216935704,0.03135679153737294,0.02871772305677869
H5,Naive,P,0.9753194670039816,0.03130106166750164,0.02871772305677869
H5,Naive,P,0.9758656873032528,0.031260259502976145,0.02871772305677869
H5,Naive,P,0.9762681654185054,0.03121502740817102,0.02871772305677869
H5,Naive,P,0.9765269013497391,0.031165375678657525,0.02871772305677869
H5,Naive,P,0.9766850177521598,0.031112702556299537,0.02871772305677869
H5,Naive,P,0.977116244304216,0.03106889390222053,0.02871772305677869
H5,Naive,P,0.9776337161666835,0.031027998328458,0.02871772305677869
H5,Naive,P,0.9778637036611134,0.0309781460379448,0.02871772305677869
H5,Naive,P,0.978021820063534,0.030926204367485485,0.02871772305677869
H5,Naive,P,0.9785536661444034,0.030886235374555208,0.02871772305677869
H5,Naive,P,0.9791573833172821,0.03084869110777501,0.02871772305677869
H5,Naive,P,0.9797036036165534,0.030809475958193822,0.02871772305677869
H5,Naive,P,0.9803360692262358,0.030773111192630084,0.02871772305677869
H5,Naive,P,0.9809254121807127,0.030735513881469965,0.02871772305677869
H5,Naive,P,0.9813853871695727,0.03069402097339348,0.02871772305677869
H5,Naive,P,0.9817878652848251,0.030650883644036536,0.02871772305677869
H5,Naive,P,0.9821040980896664,0.030605214945149457,0.02871772305677869
H5,Naive,P,0.9825496988601244,0.030563721928481204,0.02871772305677869
H5,Naive,P,0.9832540355618163,0.030530426209284544,0.02871772305677869
H5,Naive,P,0.9838146300794894,0.030492795256805,0.02871772305677869
H5,Naive,P,0.9841739855395363,0.03044907358199988,0.02871772305677869
H5,Naive,P,0.9843752245971625,0.030400612256131884,0.02871772305677869
H5,Naive,P,0.9846914574020038,0.030355883114074736,0.02871772305677869
H5,Naive,P,0.9850364386436488,0.03031219866061555,0.02871772305677869
H5,Naive,P,0.9853814198852937,0.030268670213141738,0.02871772305677869
H5,Naive,P,0.9858988917477612,0.0302305726874965,0.02871772305677869
H5,Naive,P,0.9862294987710043,0.030186904415688866,0.02871772305677869
H5,Naive,P,0.9866463511046587,0.030146026403246144,0.02871772305677869
H5,Naive,P,0.986847590162285,0.030098703967887233,0.02871772305677869
H5,Naive,P,0.987293190932743,0.030059002033255056,0.02871772305677869
H5,Naive,P,0.9877819143584068,0.03002075096655818,0.02871772305677869
H5,Naive,P,0.9880837729448462,0.029976965619377138,0.02871772305677869
H5,Naive,P,0.9885724963705098,0.02993898061893512,0.02871772305677869
H5,Naive,P,0.9891474651065848,0.02990374950623223,0.02871772305677869
H5,Naive,P,0.9896218143138467,0.029865605426276892,0.02871772305677869
H5,Naive,P,0.9898374275898748,0.029819800274632123,0.02871772305677869
H5,Naive,P,0.9902111572683235,0.029778897478770733,0.02871772305677869
H5,Naive,P,0.9907142549123892,0.029742034038733732,0.02871772305677869
H5,Naive,P,0.9911167330276416,0.029702283618017373,0.02871772305677869
H5,Naive,P,0.9913898431772772,0.029658801228838485,0.02871772305677869
H5,Naive,P,0.9917204502005204,0.02961717420915195,0.02871772305677869
H5,Naive,P,0.9922379220629878,0.0295812751201288,0.02871772305677869
H5,Naive,P,0.9927410197070534,0.02954507244882637,0.02871772305677869
H5,Naive,P,0.993129123603904,0.029505578391074573,0.02871772305677869
H5,Naive,P,0.9938047118687922,0.029474734297663355,0.02871772305677869
H5,Naive,P,0.994049073581624,0.02943124141916846,0.02871772305677869
H5,Naive,P,0.9941928157656428,0.0293849240236252,0.02871772305677869
H5,Naive,P,0.9945809196624934,0.029345975616273123,0.02871772305677869
H5,Naive,P,0.9948684040305309,0.029304184394670783,0.02871772305677869
H5,Naive,P,0.9949977719961477,0.029257899032542074,0.02871772305677869
H5,Naive,P,0.9951415141801665,0.02921219358336832,0.02871772305677869
H5,Naive,P,0.9953715016745964,0.029169171252146714,0.02871772305677869
H5,Naive,P,0.9957021086978396,0.029129226618402504,0.02871772305677869
H5,Naive,P,0.9957883540082508,0.02908229320069788,0.02871772305677869
H5,Naive,P,0.9960327157210827,0.029040128879113804,0.02871772305677869
H5,Naive,P,0.9964208196179333,0.02900229106384688,0.02871772305677869
H5,Naive,P,0.9967801750779801,0.028963733621362616,0.02871772305677869
H5,Naive,P,0.9969239172619989,0.028919063732020706,0.02871772305677869
H5,Naive,P,0.9972114016300364,0.028878706933262402,0.02871772305677869
H5,Naive,P,0.9976138797452888,0.02884181033963296,0.02871772305677869
H5,Naive,P,0.9979876094237375,0.028804195856417542,0.02871772305677869
H5,Naive,P,0.9984332101941957,0.02876879021148747,0.02871772305677869
H5,Naive,P,0.9992237922062988,0.028743426618360563,0.02871772305677869
H5,Naive,P,1.0,0.02871772305677869,0.02871772305677869
H5,Naive,P,1.0,0.02871772305677869,0.02871772305677869
H5,LightGBM,ALL,0.0,0.0,0.02871772305677869
H5,LightGBM,ALL,0.0,0.0,0.02871772305677869
H5,LightGBM,ALL,0.017694662852707384,0.30432632880098887,0.02871772305677869
H5,LightGBM,ALL,0.03264384999065676,0.2807516380269502,0.02871772305677869
H5,LightGBM,ALL,0.0464862223116618,0.2665457842248413,0.02871772305677869
H5,LightGBM,ALL,0.05925052825252627,0.2547904561750525,0.02871772305677869
H5,LightGBM,ALL,0.07148298811252138,0.24592028483829492,0.02871772305677869
H5,LightGBM,ALL,0.08362920266210525,0.23975933404763866,0.02871772305677869
H5,LightGBM,ALL,0.09609165001653035,0.23613564111621335,0.02871772305677869
H5,LightGBM,ALL,0.10757665051962799,0.23130891670530057,0.02871772305677869
H5,LightGBM,ALL,0.11829981744742629,0.22610511277782358,0.02871772305677869
H5,LightGBM,ALL,0.12922422343285084,0.22228815864302845,0.02871772305677869
H5,LightGBM,ALL,0.13987551926863978,0.21873805830916898,0.02871772305677869
H5,LightGBM,ALL,0.14975060731072748,0.21466249072776725,0.02871772305677869
H5,LightGBM,ALL,0.16002817346806766,0.2117506086427267,0.02871772305677869
H5,LightGBM,ALL,0.170061377912576,0.20895443306252207,0.02871772305677869
H5,LightGBM,ALL,0.17905963863214938,0.2053441909534485,0.02871772305677869
H5,LightGBM,ALL,0.18857537121419024,0.20273841351280347,0.02871772305677869
H5,LightGBM,ALL,0.1976167545889692,0.19996218346835776,0.02871772305677869
H5,LightGBM,ALL,0.205996923917262,0.19686250807038752,0.02871772305677869
H5,LightGBM,ALL,0.214808319797611,0.19447950963678245,0.02871772305677869
H5,LightGBM,ALL,0.22321723756270753,0.1919862522562619,0.02871772305677869
H5,LightGBM,ALL,0.23123805143095344,0.18941481219828094,0.02871772305677869
H5,LightGBM,ALL,0.23976196294326496,0.18747049699912333,0.02871772305677869
H5,LightGBM,ALL,0.24812775805315587,0.18557698509965814,0.02871772305677869
H5,LightGBM,ALL,0.256234817231813,0.18365391549818158,0.02871772305677869
H5,LightGBM,ALL,0.2640687662608346,0.18169859653634268,0.02871772305677869
H5,LightGBM,ALL,0.27148586295620175,0.17961788285418112,0.02871772305677869
H5,LightGBM,ALL,0.2785292299731202,0.1774531800906635,0.02871772305677869
H5,LightGBM,ALL,0.2858457071396743,0.17560932532673967,0.02871772305677869
H5,LightGBM,ALL,0.2932628038350415,0.1739538214931278,0.02871772305677869
H5,LightGBM,ALL,0.300521784127988,0.17231801397863641,0.02871772305677869
H5,LightGBM,ALL,0.3070045566272334,0.17035701751587276,0.02871772305677869
H5,LightGBM,ALL,0.3142491627017781,0.16892680250662587,0.02871772305677869
H5,LightGBM,ALL,0.32139314924750967,0.16753208802571537,0.02871772305677869
H5,LightGBM,ALL,0.32829277408040936,0.16609577833533326,0.02871772305677869
H5,LightGBM,ALL,0.33497678563728095,0.1646355678952165,0.02871772305677869
H5,LightGBM,ALL,0.3418907846885826,0.1633652485679355,0.02871772305677869
H5,LightGBM,ALL,0.34851729937184667,0.16203103489755277,0.02871772305677869
H5,LightGBM,ALL,0.3550575687446995,0.1607279967725563,0.02871772305677869
H5,LightGBM,ALL,0.36096537250786986,0.1592118026717049,0.02871772305677869
H5,LightGBM,ALL,0.3675631387543302,0.1580691224014193,0.02871772305677869
H5,LightGBM,ALL,0.37411778234558496,0.15696408648192262,0.02871772305677869
H5,LightGBM,ALL,0.3807011743736434,0.155923442384566,0.02871772305677869
H5,LightGBM,ALL,0.38722706952809444,0.15490730517986936,0.02871772305677869
H5,LightGBM,ALL,0.3931348732912648,0.15369658551936521,0.02871772305677869
H5,LightGBM,ALL,0.39922954189365956,0.15261110378478174,0.02871772305677869
H5,LightGBM,ALL,0.4048498612887924,0.15139542884172955,0.02871772305677869
H5,LightGBM,ALL,0.4107001681783553,0.15031486576775163,0.02871772305677869
H5,LightGBM,ALL,0.41606175164225445,0.1491049581455248,0.02871772305677869
H5,LightGBM,ALL,0.4222139171182567,0.14822197215507976,0.02871772305677869
H5,LightGBM,ALL,0.4279348560422027,0.1472259449194661,0.02871772305677869
H5,LightGBM,ALL,0.43382828558697123,0.14632644551968893,0.02871772305677869
H5,LightGBM,ALL,0.4397217151317397,0.14546224001673783,0.02871772305677869
H5,LightGBM,ALL,0.4451120470324426,0.1444673565170332,0.02871772305677869
H5,LightGBM,ALL,0.451249838290043,0.14374742433261598,0.02871772305677869
H5,LightGBM,ALL,0.45720076470841897,0.14299458268707713,0.02871772305677869
H5,LightGBM,ALL,0.4630798200347856,0.1422471840656308,0.02871772305677869
H5,LightGBM,ALL,0.46872888786672223,0.14145660085978407,0.02871772305677869
H5,LightGBM,ALL,0.47456482053788324,0.14074869866605277,0.02871772305677869
H5,LightGBM,ALL,0.4802138883698199,0.14000972289742344,0.02871772305677869
H5,LightGBM,ALL,0.4855610976153172,0.13920941579849663,0.02871772305677869
H5,LightGBM,ALL,0.49073581623999196,0.13838670449939197,0.02871772305677869
H5,LightGBM,ALL,0.4960973997038911,0.13764237628816642,0.02871772305677869
H5,LightGBM,ALL,0.5012289956733602,0.1368583416081542,0.02871772305677869
H5,LightGBM,ALL,0.5068493150684932,0.136230697013132,0.02871772305677869
H5,LightGBM,ALL,0.5120527821299716,0.135512045557428,0.02871772305677869
H5,LightGBM,ALL,0.5170837585706277,0.13477021290943764,0.02871772305677869
H5,LightGBM,ALL,0.5217841279880406,0.13396514691880163,0.02871772305677869
H5,LightGBM,ALL,0.5273325762911641,0.13339878549870915,0.02871772305677869
H5,LightGBM,ALL,0.5322054363293995,0.1326804131100074,0.02871772305677869
H5,LightGBM,ALL,0.5370064252756256,0.13196490261322935,0.02871772305677869
H5,LightGBM,ALL,0.541649297819431,0.13123078048219877,0.02871772305677869
H5,LightGBM,ALL,0.5465077836392647,0.1305690157871059,0.02871772305677869
H5,LightGBM,ALL,0.5510931593094626,0.12986102407944966,0.02871772305677869
H5,LightGBM,ALL,0.5556354123244549,0.12916171026076265,0.02871772305677869
H5,LightGBM,ALL,0.5604651497074846,0.1285474086773045,0.02871772305677869
H5,LightGBM,ALL,0.565007402722477,0.12788420244400775,0.02871772305677869
H5,LightGBM,ALL,0.5696071526110768,0.12725106612546883,0.02871772305677869
H5,LightGBM,ALL,0.5740200376604522,0.12659255102978892,0.02871772305677869
H5,LightGBM,ALL,0.5784185484914258,0.12594797447237377,0.02871772305677869
H5,LightGBM,ALL,0.582630194483175,0.1252793309039658,0.02871772305677869
H5,LightGBM,ALL,0.5871293248429617,0.12468824885144314,0.02871772305677869
H5,LightGBM,ALL,0.5916140809843464,0.12410819286554292,0.02871772305677869
H5,LightGBM,ALL,0.5960125918153201,0.12352461018726503,0.02871772305677869
H5,LightGBM,ALL,0.600252986243873,0.12292254163747579,0.02871772305677869
H5,LightGBM,ALL,0.6050252267532953,0.1224422711061723,0.02871772305677869
H5,LightGBM,ALL,0.6095099828946801,0.12191531510291627,0.02871772305677869
H5,LightGBM,ALL,0.613534764047205,0.12130987264495482,0.02871772305677869
H5,LightGBM,ALL,0.6178470295677673,0.12077438570364855,0.02871772305677869
H5,LightGBM,ALL,0.6215268294786471,0.12012868847221335,0.02871772305677869
H5,LightGBM,ALL,0.6257528496887982,0.11960141105103521,0.02871772305677869
H5,LightGBM,ALL,0.6296913855309118,0.11903170410946994,0.02871772305677869
H5,LightGBM,ALL,0.6336874182466329,0.11848513190995291,0.02871772305677869
H5,LightGBM,ALL,0.6376978251807558,0.11795297195546055,0.02871772305677869
H5,LightGBM,ALL,0.6418807227357013,0.1174633905108625,0.02871772305677869
H5,LightGBM,ALL,0.645344909370553,0.1168542835205164,0.02871772305677869
H5,LightGBM,ALL,0.6492259483390591,0.11633255977478371,0.02871772305677869
H5,LightGBM,ALL,0.6528338771579295,0.11577315934773244,0.02871772305677869
H5,LightGBM,ALL,0.6566574192528282,0.11526273029585858,0.02871772305677869
H5,LightGBM,ALL,0.6603947160373155,0.11474791574046786,0.02871772305677869
H5,LightGBM,ALL,0.6641032643849991,0.11423845153377873,0.02871772305677869
H5,LightGBM,ALL,0.6675099541462433,0.11368766372071389,0.02871772305677869
H5,LightGBM,ALL,0.6712616251491326,0.11320558040313686,0.02871772305677869
H5,LightGBM,ALL,0.6748120570943955,0.11269952155637017,0.02871772305677869
H5,LightGBM,ALL,0.6784487343500697,0.11221745921926377,0.02871772305677869
H5,LightGBM,ALL,0.6819560436401271,0.11172338436395406,0.02871772305677869
H5,LightGBM,ALL,0.6854777271485863,0.11124070428186203,0.02871772305677869
H5,LightGBM,ALL,0.6891144044042605,0.11078579087480589,0.02871772305677869
H5,LightGBM,ALL,0.6923629777630841,0.11027748523284032,0.02871772305677869
H5,LightGBM,ALL,0.695697796432319,0.10979186752112516,0.02871772305677869
H5,LightGBM,ALL,0.699133234630367,0.10933106150349878,0.02871772305677869
H5,LightGBM,ALL,0.7023818079891906,0.10884959892005801,0.02871772305677869
H5,LightGBM,ALL,0.7054147680719861,0.10834361760608623,0.02871772305677869
H5,LightGBM,ALL,0.7084621023731834,0.1078485433324143,0.02871772305677869
H5,LightGBM,ALL,0.711265074961549,0.10732551632591976,0.02871772305677869
H5,LightGBM,ALL,0.7142261639523351,0.10683523619084478,0.02871772305677869
H5,LightGBM,ALL,0.7171585045063175,0.10634914544671671,0.02871772305677869
H5,LightGBM,ALL,0.7202777098995242,0.10589861342113661,0.02871772305677869
H5,LightGBM,ALL,0.7231381793614973,0.10541822166995304,0.02871772305677869
H5,LightGBM,ALL,0.7253949316505915,0.10485863356515199,0.02871772305677869
H5,LightGBM,ALL,0.7281835300205551,0.10438461110504398,0.02871772305677869
H5,LightGBM,ALL,0.7304834049648551,0.10384873180261404,0.02871772305677869
H5,LightGBM,ALL,0.7331570095876037,0.10337454398054317,0.02871772305677869
H5,LightGBM,ALL,0.7357299946815392,0.1028939940978281,0.02871772305677869
H5,LightGBM,ALL,0.7382167344650634,0.10240923013112976,0.02871772305677869
H5,LightGBM,ALL,0.740559732064569,0.10191223916143952,0.02871772305677869
H5,LightGBM,ALL,0.7428596070088689,0.10141745015964221,0.02871772305677869
H5,LightGBM,ALL,0.7450876108611594,0.10092071780554145,0.02871772305677869
H5,LightGBM,ALL,0.7477612154839081,0.10049163068780002,0.02871772305677869
H5,LightGBM,ALL,0.7499317224625911,0.10000191677368653,0.02871772305677869
H5,LightGBM,ALL,0.7523034684989004,0.09954655599386786,0.02871772305677869
H5,LightGBM,ALL,0.7542296137647515,0.09903963397370319,0.02871772305677869
H5,LightGBM,ALL,0.7567307277666777,0.09861532063794157,0.02871772305677869
H5,LightGBM,ALL,0.7588006152165476,0.098141431192797,0.02871772305677869
H5,LightGBM,ALL,0.76104299328724,0.0976969392782476,0.02871772305677869
H5,LightGBM,ALL,0.7628110221506705,0.09719858967901461,0.02871772305677869
H5,LightGBM,ALL,0.7649240322557461,0.09675120314025515,0.02871772305677869
H5,LightGBM,ALL,0.7670370423608216,0.09631017355395767,0.02871772305677869
H5,LightGBM,ALL,0.7690925555922896,0.09586854157259884,0.02871772305677869
H5,LightGBM,ALL,0.770989952421337,0.09541369593988815,0.02871772305677869
H5,LightGBM,ALL,0.7733042015840389,0.09501656670128365,0.02871772305677869
H5,LightGBM,ALL,0.7749141140450488,0.09453897562609494,0.02871772305677869
H5,LightGBM,ALL,0.7767827624372925,0.09409961952688996,0.02871772305677869
H5,LightGBM,ALL,0.7789532694159755,0.09370271938637004,0.02871772305677869
H5,LightGBM,ALL,0.780850666245023,0.09327854608893942,0.02871772305677869
H5,LightGBM,ALL,0.7831074185341172,0.09290301457322252,0.02871772305677869
H5,LightGBM,ALL,0.7850910606735759,0.09250044880110829,0.02871772305677869
H5,LightGBM,ALL,0.7869740832842215,0.09209158528257073,0.02871772305677869
H5,LightGBM,ALL,0.7886846152740444,0.09166804499533039,0.02871772305677869
H5,LightGBM,ALL,0.7905101410110825,0.09126361818468458,0.02871772305677869
H5,LightGBM,ALL,0.7924362862769337,0.0908761223726137,0.02871772305677869
H5,LightGBM,ALL,0.7940605729563455,0.09045937090110581,0.02871772305677869
H5,LightGBM,ALL,0.7958142276013742,0.09006259679077576,0.02871772305677869
H5,LightGBM,ALL,0.797553508028001,0.08966953902245092,0.02871772305677869
H5,LightGBM,ALL,0.7993215368914315,0.08928479679391667,0.02871772305677869
H5,LightGBM,ALL,0.8009314493524414,0.08888747088664135,0.02871772305677869
