date,xsec_lsi_mean,xsec_lsi_q90,qvar_mlsi_q50,qvar_mlsi_q90,qvar_mlsi_q95,qvar_tail_spread_95_50,qvar_tail_surprise_95,qvar_high_tail_state,qvar_composite_tail_state
2025-06-24,-0.8712742,2.061458,-0.7498893,-0.5439393,-0.42623264,0.32365668,-0.3295641,0.02510460251046025,0.1297071129707113
2025-06-25,-0.0981089,2.9108658,-0.05794888,0.28153446,0.4787648,0.53671366,-0.53478223,0.05,0.26666666666666666
2025-06-26,-0.20223473,3.3400257,-0.22117166,0.06704858,0.23221168,0.45338336,-0.39060494,0.058333333333333334,0.16666666666666666
2025-06-27,-0.349446,2.924747,-0.3370411,-0.051484417,0.112783834,0.44982496,-0.33775863,0.029166666666666667,0.18333333333333332
2025-06-30,-0.6155992,2.7178712,-0.53912604,-0.3259812,-0.20573933,0.3333867,-0.23448354,0.029166666666666667,0.18333333333333332
2025-07-01,-0.7448207,2.3122983,-0.6546051,-0.49603552,-0.40990192,0.24470319,-0.1793082,0.0125,0.10833333333333334
2025-07-02,-0.54403675,2.6075828,-0.4758369,-0.25991017,-0.13870583,0.33713105,-0.28934377,0.029166666666666667,0.1875
2025-07-03,-0.30769017,2.926148,-0.24667178,0.0038314343,0.14531507,0.39198685,-0.35797134,0.029166666666666667,0.12083333333333333
2025-07-04,-0.37310448,3.1201274,-0.33725607,-0.06710453,0.08781603,0.4250721,-0.38289064,0.029288702928870293,0.2217573221757322
2025-07-07,-0.41339418,2.764313,-0.40530804,-0.21698065,-0.114252284,0.29105574,-0.19851907,0.03333333333333333,0.12916666666666668
2025-07-08,-0.8820134,2.0741916,-0.7348331,-0.539045,-0.42803344,0.3067997,-0.2911883,0.03333333333333333,0.2
2025-07-09,-0.22080664,2.706687,-0.3702844,-0.094831675,0.06354332,0.4338277,-0.23363034,0.029166666666666667,0.22916666666666666
2025-07-10,-0.89360505,2.3231473,-0.65092415,-0.388513,-0.23574705,0.41517717,-0.3475679,0.03333333333333333,0.2
2025-07-11,-0.30702418,2.598979,-0.27721837,0.11802102,0.35243398,0.6296523,-0.580508,0.03333333333333333,0.29583333333333334
2025-07-14,-1.3360436,1.6494261,-1.270859,-1.1388294,-1.0642663,0.20659266,-0.14755072,0.0125,0.1125
2025-07-15,-0.82447714,2.434296,-0.7245869,-0.4892391,-0.3534126,0.3711743,-0.33014032,0.029166666666666667,0.20416666666666666
2025-07-16,-0.513742,2.756404,-0.4599934,-0.24539807,-0.1252807,0.3347127,-0.29558054,0.029288702928870293,0.13807531380753138
2025-07-17,-0.5922704,2.447229,-0.6233566,-0.4089587,-0.2870968,0.33625978,-0.20413467,0.03333333333333333,0.14166666666666666
2025-07-18,-0.8346399,2.2717633,-0.7019215,-0.4824578,-0.35670075,0.34522077,-0.25782293,0.03333333333333333,0.1375
2025-07-21,-1.3612521,1.2134346,-1.3148065,-1.1531223,-1.0588428,0.25596368,-0.15408824,0.03333333333333333,0.14583333333333334
2025-07-22,-0.6837674,2.6219575,-0.54442227,-0.18164502,0.034682456,0.5791047,-0.5298393,0.1,0.32083333333333336
2025-07-23,-0.86036015,2.348411,-0.80418855,-0.4804402,-0.2871632,0.51702535,-0.4768192,0.06666666666666667,0.2625
2025-07-24,-0.62974536,2.5993516,-0.54254127,-0.17844997,0.038774826,0.5813161,-0.55951214,0.1125,0.2833333333333333
2025-07-25,-1.038461,1.9611707,-1.033856,-0.8000084,-0.66234225,0.37151384,-0.29050317,0.03333333333333333,0.1875
2025-07-28,-0.9661932,2.0070522,-0.8187204,-0.5627298,-0.4124677,0.40625265,-0.3788467,0.03333333333333333,0.225
2025-07-29,-0.85172683,2.555133,-0.79945683,-0.53076,-0.37260005,0.42685685,-0.40031812,0.029166666666666667,0.2
2025-07-30,-0.5343664,2.834337,-0.45526162,-0.09693036,0.115497366,0.57075894,-0.55592465,0.125,0.32083333333333336
2025-07-31,-1.2223642,2.0346668,-1.1808902,-0.92552555,-0.77323824,0.40765193,-0.36913013,0.0625,0.23333333333333334
2025-08-01,-0.7668706,2.5532465,-0.65788895,-0.39804617,-0.24715756,0.41073135,-0.39531788,0.029166666666666667,0.1625
2025-08-04,-0.64755267,2.024117,-0.69349086,-0.48557243,-0.36727658,0.32621428,-0.2145613,0.05,0.15416666666666667
2025-08-05,-1.1243542,1.92779,-0.9541453,-0.7794697,-0.68004745,0.27409783,-0.23371609,0.029166666666666667,0.08333333333333333
2025-08-06,-1.2266002,2.0249395,-1.1298202,-0.99460965,-0.9190399,0.21078037,-0.21046548,0.029166666666666667,0.1625
2025-08-07,-0.36279777,2.275283,-0.42501292,-0.158133,-0.004803562,0.42020938,-0.29691046,0.029166666666666667,0.12916666666666668
2025-08-08,-0.64066887,2.4952862,-0.47118524,-0.2303912,-0.09328041,0.37790483,-0.33849326,0.029288702928870293,0.17573221757322174
2025-08-11,-1.2897716,1.243628,-1.3180417,-1.1564354,-1.0622213,0.25582045,-0.13551503,0.029166666666666667,0.2
2025-08-12,-0.94497067,1.7177153,-0.7685392,-0.5179356,-0.3716027,0.39693642,-0.34219363,0.05416666666666667,0.225
2025-08-13,-1.0200163,1.7750232,-1.0211334,-0.75935656,-0.6034969,0.41763648,-0.3159773,0.029166666666666667,0.26666666666666666
2025-08-14,-1.0735965,1.9248255,-0.9595506,-0.6968368,-0.5413363,0.41821432,-0.3312926,0.029166666666666667,0.20833333333333334
2025-08-15,-0.616984,2.7265384,-0.5915269,-0.24293922,-0.035080876,0.5564461,-0.43672675,0.0625,0.21666666666666667
2025-08-18,-1.3065152,2.133269,-1.1610644,-0.85681444,-0.67238355,0.4886809,-0.42830753,0.041666666666666664,0.3
2025-08-19,-1.3285537,1.6353977,-1.2490348,-1.0089697,-0.8655208,0.383514,-0.32868046,0.041666666666666664,0.25
2025-08-20,-1.2187358,1.8962142,-1.08212,-0.8213997,-0.6651448,0.41697514,-0.41049406,0.029288702928870293,0.1589958158995816
2025-08-21,-1.0397232,1.9084404,-1.0144036,-0.7409205,-0.57784534,0.43655828,-0.3845588,0.0375,0.225
2025-08-22,-1.0340617,2.1440146,-0.91832644,-0.5972731,-0.4037091,0.5146173,-0.487514,0.05416666666666667,0.2125
2025-08-25,-1.0901091,2.7037294,-1.0012261,-0.63192004,-0.407042,0.59418404,-0.5854471,0.14166666666666666,0.3375
2025-08-26,-1.1940637,1.8368781,-1.1495736,-0.87916833,-0.71673506,0.43283847,-0.38724703,0.041666666666666664,0.21666666666666667
2025-08-27,-0.74468994,3.0009568,-0.6291837,-0.20658758,0.047806215,0.6769899,-0.66208494,0.19166666666666668,0.35
2025-08-28,0.36328048,3.90011,0.29230216,0.8468142,1.1788856,0.8865833,-0.77130157,0.22083333333333333,0.3333333333333333
2025-08-29,0.22546494,4.2567644,0.34542325,0.9509563,1.3149812,0.96955794,-0.92135733,0.3333333333333333,0.4375
2025-09-01,-0.34527367,2.9768443,-0.3882722,0.0629525,0.33430144,0.72257364,-0.6140617,0.1375,0.21666666666666667
2025-09-02,0.1610574,4.338038,0.2863636,0.8495203,1.1861203,0.89975667,-0.85087514,0.2791666666666667,0.4083333333333333
2025-09-03,0.87626934,5.095384,0.76587605,1.3818325,1.7476827,0.9818067,-0.83302695,0.36666666666666664,0.48333333333333334
2025-09-04,2.1306984,7.650354,2.1526706,3.049605,3.5826087,1.4299381,-1.2961875,0.6291666666666667,0.6666666666666666
2025-09-05,0.5486376,4.437212,0.5795055,1.1472993,1.4855283,0.90602285,-0.83682865,0.2791666666666667,0.37083333333333335
2025-09-08,0.54571337,4.869621,0.57364833,1.1683412,1.5229709,0.9493227,-0.8945739,0.3458333333333333,0.3958333333333333
2025-09-09,0.114705525,3.9677298,0.13535455,0.61814183,0.90472096,0.7693664,-0.7138131,0.15,0.29583333333333334
2025-09-10,-0.31936035,2.995794,-0.24953085,0.12171732,0.3405262,0.5900571,-0.5608364,0.041666666666666664,0.18333333333333332
2025-09-11,-0.26368245,3.2434907,-0.2072765,0.24648622,0.5188493,0.72612584,-0.71201426,0.1125,0.29583333333333334
2025-09-12,-0.5060433,3.018852,-0.49387673,-0.10426675,0.12821928,0.622096,-0.56739724,0.058333333333333334,0.2708333333333333
2025-09-15,-0.44163465,2.9982886,-0.34009075,0.04362146,0.2712339,0.6113246,-0.5915928,0.058333333333333334,0.225
2025-09-16,-0.3445459,2.8019722,-0.42198104,-0.050741274,0.16930561,0.59128666,-0.45574608,0.05,0.22916666666666666
2025-09-17,-0.6147425,2.7023573,-0.49952453,-0.13145043,0.087873645,0.5873982,-0.47724345,0.125,0.2708333333333333
2025-09-18,0.80226135,5.767635,0.7594596,1.42498,1.8227756,1.0633161,-0.8936136,0.3416666666666667,0.5291666666666667
2025-09-19,0.19582851,4.0607514,0.2586198,0.7430105,1.02978,0.7711603,-0.63259387,0.14583333333333334,0.2875
2025-09-22,-0.5530222,2.9282255,-0.4459749,-0.11357633,0.082236834,0.5282117,-0.46147296,0.0375,0.2625
2025-09-23,0.45152873,4.653217,0.49109372,1.0355773,1.3585676,0.8674738,-0.817407,0.24166666666666667,0.4125
2025-09-24,0.17758825,3.681219,0.17693326,0.63592935,0.9077016,0.7307683,-0.6613884,0.15416666666666667,0.29583333333333334
2025-09-25,0.07693447,4.133729,0.13917017,0.6086246,0.8870665,0.7478963,-0.6993599,0.09623430962343096,0.2803347280334728
2025-09-26,0.16058038,4.128627,0.19791724,0.6634582,0.93819064,0.7402734,-0.6969726,0.09583333333333334,0.30833333333333335
2025-09-29,0.6542767,5.2219386,0.6194351,1.2120813,1.565625,0.9461898,-0.85112566,0.28451882845188287,0.37656903765690375
2025-09-30,0.016435234,3.528744,0.12352154,0.59989065,0.88271874,0.75919724,-0.7237442,0.07083333333333333,0.25416666666666665
2025-10-09,-0.38882858,3.6140862,-0.34547842,0.12734178,0.41262105,0.7580995,-0.7407814,0.15833333333333333,0.29583333333333334
2025-10-10,-0.28675598,3.6547585,-0.23388882,0.22719994,0.50280195,0.73669076,-0.71778965,0.2,0.3375
2025-10-13,0.3459424,4.495927,0.37074733,0.91886836,1.2460105,0.87526315,-0.848341,0.27615062761506276,0.4100418410041841
2025-10-14,1.3572811,5.983079,1.2685447,2.021706,2.470544,1.2019994,-1.0771239,0.45,0.49166666666666664
2025-10-15,0.8041181,4.401291,0.86562425,1.4816852,1.8478241,0.98219985,-0.90447223,0.325,0.36666666666666664
2025-10-16,0.05068974,3.9639106,0.087600425,0.5561746,0.83451706,0.74691665,-0.6994232,0.07083333333333333,0.23333333333333334
2025-10-17,-0.1584349,3.4393525,-0.10623686,0.33461255,0.5957124,0.7019493,-0.66807973,0.11666666666666667,0.32083333333333336
2025-10-20,-0.057932176,3.4652848,-0.034435153,0.35424682,0.5821293,0.6165645,-0.5697704,0.07083333333333333,0.19583333333333333
2025-10-21,-0.32685995,3.688308,-0.25450584,0.116277784,0.33536008,0.5898659,-0.5689239,0.04583333333333333,0.15416666666666667
2025-10-22,-0.66486704,2.703577,-0.6162022,-0.3639145,-0.21808515,0.39811707,-0.3746824,0.029288702928870293,0.16317991631799164
2025-10-23,0.015199952,3.592306,0.058753733,0.44025365,0.66299695,0.60424316,-0.5618496,0.06722689075630252,0.33613445378151263
2025-10-24,-0.539866,2.3846629,-0.44350064,-0.12834324,0.056538083,0.50003874,-0.4955114,0.029166666666666667,0.05
2025-10-27,-0.955269,2.5308216,-0.9152542,-0.63023937,-0.4604654,0.45478874,-0.43513203,0.04583333333333333,0.14583333333333334
2025-10-28,-0.91910946,2.5419612,-0.8492524,-0.58083326,-0.4226937,0.42655867,-0.39418685,0.03333333333333333,0.225
2025-10-29,-0.4933192,3.5262995,-0.41086915,-0.043808464,0.17414202,0.5850112,-0.57211363,0.07916666666666666,0.25
2025-10-30,0.69331956,4.895795,0.55750704,1.1205442,1.454628,0.89712095,-0.7236919,0.1506276150627615,0.28870292887029286
2025-10-31,-0.81570846,2.7314804,-0.6339149,-0.25870523,-0.034449205,0.59946567,-0.5385995,0.14644351464435146,0.26778242677824265
2025-11-03,-0.44064564,3.4290483,-0.40063778,-0.03228329,0.18598527,0.5866231,-0.5394145,0.0875,0.23333333333333334
2025-11-04,-0.9386556,2.251947,-0.8266214,-0.53094226,-0.35564756,0.47097385,-0.46888217,0.05,0.25416666666666665
2025-11-05,0.62526256,4.2102594,0.6206697,1.1174195,1.409258,0.7885883,-0.7525736,0.17083333333333334,0.32916666666666666
2025-11-06,-0.5918674,3.1620967,-0.551772,-0.23442668,-0.047022358,0.50474966,-0.4670288,0.03333333333333333,0.17916666666666667
2025-11-07,0.72447276,3.7671206,0.75497943,1.2706699,1.5728726,0.81789327,-0.7726651,0.03765690376569038,0.2384937238493724
2025-11-10,-0.05871727,3.8656976,-0.051257346,0.40169892,0.67105174,0.72230905,-0.6612159,0.12133891213389121,0.2510460251046025
2025-11-11,-0.41827443,2.75878,-0.37409827,-0.03316839,0.16674271,0.540841,-0.47387272,0.07083333333333333,0.22083333333333333
2025-11-12,-0.11420395,4.146428,-0.026100358,0.3929539,0.64040226,0.66650265,-0.64054483,0.0502092050209205,0.23430962343096234
2025-11-13,-0.48414937,3.7576373,-0.45528728,-0.102064826,0.10747711,0.5627644,-0.5232714,0.04184100418410042,0.1799163179916318
2025-11-14,-0.4758624,3.2388918,-0.36351523,-0.04190647,0.14559992,0.50911516,-0.5093221,0.03765690376569038,0.21338912133891214
2025-11-17,-0.36596313,3.3586166,-0.38794893,-0.061103303,0.13019554,0.5181445,-0.4469902,0.029288702928870293,0.200836820083682
2025-11-18,-0.5945397,2.9385102,-0.47273645,-0.15220068,0.035870686,0.50860715,-0.4781941,0.05,0.2375
2025-11-19,-0.26033598,3.3000333,-0.2065966,0.13129927,0.32834548,0.5349421,-0.52379024,0.029166666666666667,0.12916666666666668
2025-11-20,0.24990843,4.0224104,0.23143667,0.65074414,0.8953965,0.6639598,-0.60166675,0.07916666666666666,0.2875
2025-11-21,0.17035554,3.8596067,0.1982154,0.67799884,0.96149784,0.7632824,-0.6907939,0.15,0.3458333333333333
2025-11-24,-0.17873113,3.3401897,-0.120102614,0.25718346,0.47842118,0.5985238,-0.54844654,0.06666666666666667,0.2125
2025-11-25,-0.40396518,2.6746063,-0.33832029,-0.015285434,0.17356773,0.511888,-0.4844654,0.0375,0.17083333333333334
2025-11-26,0.023749819,2.9594018,-0.068363495,0.27880904,0.48072922,0.54909265,-0.3914699,0.03333333333333333,0.11666666666666667
2025-11-27,-0.26641166,3.1006682,-0.08004402,0.25258029,0.4449273,0.5249713,-0.47841194,0.04583333333333333,0.24583333333333332
2025-11-28,-0.2856773,2.9305503,-0.26642212,0.021369211,0.18694939,0.4533715,-0.4192013,0.075,0.20416666666666666
2025-12-01,-0.85511357,2.318677,-0.75471365,-0.4986839,-0.3487815,0.4059321,-0.40686092,0.025,0.16666666666666666
2025-12-02,-0.53456044,2.7452145,-0.5762466,-0.33701155,-0.20011732,0.3761293,-0.28053653,0.029288702928870293,0.18828451882845187
2025-12-03,-0.5036373,2.8648424,-0.36753064,-0.08201978,0.082588,0.4501186,-0.39994365,0.029166666666666667,0.14583333333333334
2025-12-04,-0.1769139,3.0959082,-0.19118547,0.09045534,0.25126582,0.44245133,-0.35295185,0.029166666666666667,0.15416666666666667
2025-12-05,-0.25079936,3.3750951,-0.1653667,0.1740474,0.3719806,0.53734726,-0.47525835,0.07083333333333333,0.17916666666666667
2025-12-08,-0.7307581,2.2936485,-0.65228534,-0.37288332,-0.20912075,0.44316456,-0.41459206,0.029166666666666667,0.1125
2025-12-09,-1.2631761,1.88858,-1.1558721,-0.98465276,-0.88598824,0.26988384,-0.27702755,0.029166666666666667,0.1375
2025-12-10,-0.19505985,2.8831072,-0.23024037,0.092540234,0.2801038,0.51034415,-0.42623365,0.07083333333333333,0.2
2025-12-11,-1.0424649,2.0235693,-0.90611297,-0.6913311,-0.56737965,0.33873335,-0.30948746,0.0125,0.2
2025-12-12,-0.89794713,2.7043238,-0.83230865,-0.5084665,-0.31460992,0.5176987,-0.4979402,0.0375,0.275
2025-12-15,-0.90029037,2.3573568,-0.8214839,-0.5851644,-0.44767228,0.37381166,-0.35855216,0.0375,0.11666666666666667
2025-12-16,0.37116882,4.117622,0.38975626,0.8264174,1.0807601,0.6910038,-0.6533382,0.05,0.2833333333333333
2025-12-17,0.7153127,3.6649237,0.63510793,1.1217287,1.4071292,0.77202123,-0.6409342,0.13333333333333333,0.3
2025-12-18,-0.55790997,2.708802,-0.4002594,-0.1400449,0.008786919,0.4090463,-0.37623897,0.029166666666666667,0.125
2025-12-19,-0.42599064,2.9781497,-0.4221317,-0.14520773,0.014773886,0.43690556,-0.38238892,0.05,0.2375
2025-12-22,-0.77421826,3.102487,-0.7041494,-0.46697995,-0.3298946,0.37425482,-0.3167429,0.029288702928870293,0.11715481171548117
2025-12-23,-0.2769815,3.3743107,-0.24842732,0.063514315,0.24421832,0.49264562,-0.40289754,0.029166666666666667,0.23333333333333334
2025-12-24,-0.65033364,2.8702745,-0.53664094,-0.28677005,-0.14305973,0.3935812,-0.35953128,0.029166666666666667,0.1375
2025-12-25,-0.7334999,2.6667228,-0.6735051,-0.4724423,-0.35884157,0.31466356,-0.29251665,0.029166666666666667,0.1375
2025-12-26,-0.4261049,3.4015534,-0.36611593,-0.06084614,0.11684144,0.48295736,-0.4633972,0.05416666666666667,0.2
2025-12-29,-1.096622,2.2408,-1.0192411,-0.7981598,-0.6688283,0.35041282,-0.34420866,0.0375,0.17083333333333334
2025-12-30,-0.63135654,2.9416494,-0.5896762,-0.31290084,-0.15139548,0.43828073,-0.40444618,0.029288702928870293,0.16736401673640167
2025-12-31,-0.33305025,3.0137894,-0.30630192,0.00012666384,0.17759271,0.48389462,-0.4123457,0.029166666666666667,0.17083333333333334
2026-01-05,-1.7073681,1.5963145,-1.567429,-1.3777534,-1.2628766,0.30455235,-0.29097384,0.05416666666666667,0.13333333333333333
2026-01-06,-0.63405114,2.6812432,-0.6311061,-0.2567568,-0.031872313,0.59923375,-0.51612973,0.029166666666666667,0.25416666666666665
2026-01-07,-0.9773163,2.382764,-0.8161602,-0.51584643,-0.3375201,0.4786401,-0.47007513,0.0375,0.19166666666666668
2026-01-08,-0.9527411,2.3724022,-0.9052338,-0.631406,-0.46928972,0.43594408,-0.42527038,0.029166666666666667,0.17083333333333334
2026-01-09,-0.939098,2.2204845,-0.9225367,-0.6325467,-0.45945358,0.46308306,-0.38893938,0.07083333333333333,0.26666666666666666
2026-01-12,-1.2338812,2.117125,-1.0945303,-0.79476666,-0.61388147,0.4806489,-0.45015368,0.14166666666666666,0.21666666666666667
2026-01-13,-0.27007672,3.2222235,-0.20522417,0.26316124,0.54342276,0.7486469,-0.73197925,0.19166666666666668,0.35833333333333334
2026-01-14,0.8118693,5.2958984,0.8160265,1.5048385,1.917179,1.1011525,-1.0688607,0.37916666666666665,0.44583333333333336
2026-01-15,-0.023898883,3.186032,-0.050076533,0.40744737,0.67991984,0.7299963,-0.6476648,0.19583333333333333,0.2833333333333333
2026-01-16,-0.50202006,2.9488053,-0.41981217,0.024289472,0.29079106,0.7106032,-0.64521855,0.11666666666666667,0.26666666666666666
2026-01-19,-0.27435565,2.9229631,-0.19318949,0.23123385,0.4837159,0.6769054,-0.64842296,0.0875,0.2833333333333333
2026-01-20,0.43923393,3.31104,0.4530618,1.0210178,1.3592931,0.9062313,-0.8683517,0.22916666666666666,0.425
2026-01-21,-0.78994554,1.8527138,-0.70642066,-0.3497223,-0.13612804,0.5702926,-0.569165,0.0375,0.1375
2026-01-22,-1.0685962,2.5343344,-1.0241013,-0.7228726,-0.5421988,0.48190248,-0.45566443,0.06666666666666667,0.25416666666666665
2026-01-23,-1.1978846,2.1724453,-1.1174754,-0.8015549,-0.6106758,0.50679964,-0.47034842,0.04602510460251046,0.32217573221757323
2026-01-26,-0.052338827,4.0613813,0.03222407,0.5984549,0.93969643,0.90747243,-0.8822402,0.32083333333333336,0.45
2026-01-27,-0.7002928,2.9375036,-0.6762922,-0.2997709,-0.07377456,0.60251755,-0.55954224,0.05,0.22083333333333333
2026-01-28,-0.058378,4.4785337,0.01569847,0.582867,0.9247332,0.9090347,-0.87800825,0.1625,0.35833333333333334
2026-01-29,0.58971864,5.794921,0.60752374,1.3025538,1.7213606,1.1138368,-1.0831918,0.4583333333333333,0.525
2026-01-30,-0.32418185,3.678354,-0.27981457,0.18748592,0.46791473,0.7477293,-0.72690314,0.19583333333333333,0.25416666666666665
2026-02-02,-0.19331327,3.8168876,-0.14352693,0.34004337,0.6290222,0.77254903,-0.75327003,0.25416666666666665,0.3625
2026-02-03,-0.5082858,3.0366526,-0.49490094,-0.12974209,0.08735587,0.5822568,-0.52759486,0.12133891213389121,0.1799163179916318
2026-02-04,-0.6769024,3.2064002,-0.5632845,-0.19326632,0.028067004,0.5913515,-0.57548237,0.09583333333333334,0.2916666666666667
2026-02-05,-0.5781305,2.6773286,-0.52632076,-0.16905425,0.043203518,0.5695242,-0.5571905,0.04583333333333333,0.2
2026-02-06,-0.043538876,2.8799207,-0.049017146,0.34851688,0.5824534,0.63147056,-0.56400514,0.05,0.15416666666666667
2026-02-09,-0.9409133,1.9214555,-0.81302243,-0.5639035,-0.41801322,0.39500922,-0.38742986,0.029166666666666667,0.11666666666666667
2026-02-10,-1.3201271,1.747666,-1.2511115,-1.1030897,-1.0182341,0.23287739,-0.22827494,0.012552301255230125,0.13807531380753138
2026-02-11,-0.83124644,2.278558,-0.84852815,-0.6457907,-0.52971375,0.3188144,-0.20671359,0.029166666666666667,0.175
2026-02-12,-1.5221251,1.6908436,-1.3238811,-1.1729643,-1.0857013,0.23817971,-0.21951114,0.029166666666666667,0.06666666666666667
2026-02-13,-1.34238,1.9344748,-1.2454393,-1.0857176,-0.9937378,0.2517015,-0.26714316,0.016666666666666666,0.1875
2026-02-24,-1.4985648,1.7651278,-1.4386891,-1.3148509,-1.243976,0.19471316,-0.18158436,0.03333333333333333,0.08333333333333333
2026-02-25,-1.2278018,1.8101243,-1.1125995,-0.8584965,-0.706811,0.4057885,-0.4103662,0.07531380753138076,0.2803347280334728
2026-02-26,-1.8677511,1.5466317,-1.748504,-1.6268293,-1.5544773,0.19402662,-0.21391927,0.03347280334728033,0.13389121338912133
2026-02-27,-1.3949052,1.4083034,-1.3082962,-1.1441073,-1.0483091,0.2599871,-0.2611251,0.029166666666666667,0.10416666666666667
2026-03-02,-1.0360566,2.7360601,-0.95669585,-0.6449224,-0.4574436,0.49925226,-0.49546948,0.09166666666666666,0.175
2026-03-03,0.010762667,3.9441574,0.044738118,0.5678974,0.88059056,0.83585244,-0.8105468,0.19583333333333333,0.38333333333333336
2026-03-04,0.62699616,3.9392464,0.6435105,1.2119884,1.5489705,0.90545994,-0.8729313,0.2,0.31666666666666665
2026-03-05,-0.45049608,2.9051187,-0.3863902,-0.056158017,0.13757236,0.52396256,-0.52270925,0.07531380753138076,0.26778242677824265
2026-03-06,-0.70643705,2.720519,-0.656545,-0.39285004,-0.23900467,0.41754034,-0.39924067,0.07916666666666666,0.19166666666666668
2026-03-09,0.80959964,5.0439763,0.71907246,1.2838595,1.6181189,0.8990465,-0.75437105,0.20416666666666666,0.2708333333333333
2026-03-10,-0.7997832,2.1831772,-0.64320385,-0.3817503,-0.22958413,0.4136197,-0.36016825,0.03347280334728033,0.1506276150627615
2026-03-11,-1.0846121,2.1314158,-0.9845468,-0.74352646,-0.60135347,0.3831933,-0.37105557,0.029288702928870293,0.11297071129707113
2026-03-12,-0.724018,2.6375844,-0.6962702,-0.4121739,-0.24531768,0.4509526,-0.390125,0.0375,0.2708333333333333
2026-03-13,-0.93384403,2.3749902,-0.82695407,-0.55499476,-0.39468443,0.43226963,-0.4002363,0.0625,0.20416666666666666
2026-03-16,-0.3800405,3.1950426,-0.3401168,0.023338875,0.23792274,0.5780396,-0.5340552,0.1297071129707113,0.2175732217573222
2026-03-17,-0.8190597,2.2873423,-0.73311955,-0.4360069,-0.26087636,0.47224316,-0.44290835,0.03333333333333333,0.21666666666666667
2026-03-18,-0.20248948,2.9074004,-0.21892926,0.12878731,0.33228567,0.55121493,-0.45553896,0.03347280334728033,0.18410041841004185
2026-03-19,-0.11363221,3.8065164,0.00667726,0.40507868,0.6386131,0.6319359,-0.59134036,0.09583333333333334,0.2875
2026-03-20,0.04709513,4.314254,0.08082076,0.5070067,0.7574809,0.6766602,-0.6554522,0.09166666666666666,0.25416666666666665
2026-03-23,1.7760022,6.7856436,1.699594,2.490219,2.9592874,1.2596935,-1.1642905,0.5125,0.6
2026-03-24,1.3622578,5.7702985,1.3626807,1.9892651,2.3572776,0.9945969,-0.9132827,0.30833333333333335,0.38333333333333336
2026-03-25,-0.1646721,3.5559473,-0.12578318,0.22917621,0.43668622,0.56246936,-0.51030034,0.05439330543933055,0.18828451882845187
2026-03-26,0.45009473,4.1126857,0.43667307,0.88764304,1.1507621,0.714089,-0.61023074,0.04184100418410042,0.2594142259414226
2026-03-27,1.6483548,6.091431,1.6703075,2.3170512,2.6955578,1.0252504,-0.94025844,0.35564853556485354,0.41422594142259417
2026-03-30,1.0388441,5.437285,0.9060905,1.430584,1.7373143,0.8312239,-0.65016246,0.20833333333333334,0.32916666666666666
2026-03-31,0.9713977,5.2276096,1.0400774,1.6216998,1.9630969,0.92301947,-0.7794495,0.13333333333333333,0.2875
2026-04-01,-0.009355342,3.652891,0.06965248,0.46156338,0.6907126,0.6210601,-0.5585962,0.041666666666666664,0.20416666666666666
2026-04-02,0.12513182,4.1549683,0.19255601,0.60018307,0.83795863,0.64540267,-0.6288583,0.03347280334728033,0.29707112970711297
2026-04-03,0.48908973,4.1090765,0.5079285,0.91678375,1.1522713,0.6443427,-0.62659574,0.03333333333333333,0.22083333333333333
2026-04-07,0.8842408,4.998495,0.8321737,1.2818514,1.5409849,0.70881116,-0.63396543,0.12083333333333333,0.3333333333333333
2026-04-08,-0.9310922,2.3508248,-0.86870307,-0.6037867,-0.44683093,0.42187217,-0.3581434,0.041666666666666664,0.08333333333333333
2026-04-09,-0.34975365,3.2162075,-0.25106743,0.04683682,0.2186865,0.46975392,-0.43938896,0.029166666666666667,0.24583333333333332
2026-04-10,-0.23570889,3.8870375,-0.20796658,0.14110258,0.34564787,0.55361444,-0.5189439,0.03333333333333333,0.19583333333333333
2026-04-13,0.022017347,3.783499,0.06409357,0.436043,0.6526361,0.5885425,-0.5507155,0.058577405857740586,0.18828451882845187
2026-04-14,-0.028515937,3.8128726,0.011948224,0.3907503,0.6121986,0.60025036,-0.56413215,0.03333333333333333,0.225
2026-04-15,0.17242168,3.4686384,0.22191033,0.6345511,0.87508,0.6531697,-0.63442725,0.03347280334728033,0.1506276150627615
2026-04-16,-0.73263425,2.8683221,-0.65458554,-0.40325445,-0.25723958,0.39734593,-0.4058462,0.02510460251046025,0.19665271966527198
2026-04-17,-0.55352426,2.7616253,-0.5234453,-0.22749846,-0.054550964,0.46889433,-0.44020918,0.03333333333333333,0.09583333333333334
2026-04-20,-1.2098666,2.4047916,-1.0996221,-0.8913844,-0.7690313,0.3305909,-0.33378184,0.02510460251046025,0.16317991631799164
2026-04-21,-0.037214067,3.5045297,-0.1127322,0.22980586,0.42908588,0.5418181,-0.41592765,0.02510460251046025,0.20920502092050208
2026-04-22,-0.91500264,2.4534597,-0.7113264,-0.4404963,-0.28146014,0.42986628,-0.4086959,0.025,0.21666666666666667
2026-04-23,-0.31749177,3.1571162,-0.27035522,0.076633565,0.27971032,0.5500656,-0.55219084,0.041666666666666664,0.20833333333333334
2026-04-24,-0.06950605,4.168145,-0.060375676,0.30923188,0.5251283,0.585504,-0.5543805,0.03347280334728033,0.18828451882845187
2026-04-27,0.04457108,3.4977136,0.055385265,0.45018616,0.6811574,0.6257722,-0.5546277,0.0375,0.17916666666666667
