date,datetime,period,n_intraday,pressure_open,pressure_close,pressure_mean,pressure_innovation_raw,RV_pressure,RBV_pressure,MedRV_pressure,RMAD_pressure,RVaR_pressure_optional,pressure_innovation,sqrt_RV_pressure,sqrt_RBV_pressure,sqrt_MedRV_pressure,sqrt_RMAD_pressure,sqrt_RVaR_pressure_optional
2023-05-30,2023-05-30,train,235,2.419324821729947,17.134027502094497,1.9193066567634856,14.71470268036455,225.6982162449437,97.288663340204,40.934315461968524,82.49773776654399,9.883982444691478,2.3575094624981636,0.9285552342688663,1.1118780275144113,0.8578383265083382,1.0228747859289806,1.1298488351721139
2023-05-31,2023-05-31,train,235,1.2742465058592192,20.377155058734157,1.780683689903973,19.102908552874936,231.55326943939735,169.11089546255815,98.45386476125495,86.83383841263202,8.403550831558528,3.060563889934067,0.9405223878721448,1.4659252459095446,1.3303872193681001,1.0494118235672172,1.0418034114352086
2023-06-01,2023-06-01,train,235,2.017359735561581,20.377155058734157,1.6434509546559357,18.359795323172577,359.45681605510373,185.6664255295825,108.58868524443733,94.64542064215128,9.169022296209622,2.941506338532187,1.1718365526576453,1.5360053128213642,1.3971851693751287,1.095598064550536,1.0882179216115633
2023-06-02,2023-06-02,train,235,1.5421232315865707,20.377155058734157,0.9567496267312373,18.835031827147585,453.2842212491739,30.938232964917596,21.857265563902196,76.14926893016863,6.767432336764408,3.0176461409721416,1.3159184616393027,0.6270090110649423,0.626844174485546,0.9827302456823575,0.9349024989709811
2023-06-05,2023-06-05,train,235,1.2730877256160147,4.907998528020497,1.2705802775196853,3.634910802404482,30.052000586762176,19.914028494217792,14.26270351115055,48.59949681557501,6.075536944446666,0.5823655970596247,0.3388288434771309,0.503043557982172,0.5063637492472576,0.7850861933646138,0.885822470115244
2023-06-06,2023-06-06,train,235,1.5107142677602974,6.953831418364409,1.6559820145745232,5.443117150604111,45.38955951082513,32.78403455534145,28.76555938844882,62.1442695535204,8.987809884063372,0.8720665627283557,0.4164104915662611,0.6454420101096774,0.7191145758748388,0.8877731322925108,1.0774107344954107
2023-06-07,2023-06-07,train,235,1.6848118019775273,7.11443227595939,2.313113436525394,5.429620473981863,94.97834698309251,76.7425633565336,65.19520441018162,87.25978225300565,9.97875381007085,0.8699041987621652,0.6023598028557219,0.987516089710187,1.0826036957658685,1.051982501645743,1.1352526218612289
2023-06-08,2023-06-08,train,235,2.4347339954361615,20.377155058734157,2.752874288289378,17.942421063297996,943.7463475059532,360.9342788627668,313.41689382050527,134.51776217932857,12.49683198607771,2.8746369094698854,1.8987654514068342,2.1416085631830564,2.373683881594813,1.3061446335583744,1.2704404852720876
2023-06-09,2023-06-09,train,235,1.709888645546973,13.571678841104646,1.6916057257700345,11.861790195557672,109.63183574124845,92.33318173714632,71.22305091536228,70.43935604909386,9.512817045406868,1.9004313736838858,0.6471605303119455,1.0831907191878245,1.1315453552412644,0.9451682882684063,1.1084316847086197
2023-06-12,2023-06-12,train,235,1.1847729186082503,4.101991382729283,1.4578796725071252,2.9172184641210324,51.403866051380334,32.926124106644664,27.233302294684474,64.10406783710707,7.813144202656857,0.46738084232696914,0.44314062991561687,0.646839205585072,0.6996999342335196,0.9016629989917134,1.0045401035796249
2023-06-13,2023-06-13,train,235,1.101455047211191,20.377155058734157,1.58660014554574,19.275700011522964,398.0071837996752,30.543581163364717,25.38224850372262,72.40510794451883,6.988047309870018,3.0882475956568585,1.2330739830069997,0.622997074832598,0.6755021342931157,0.9582659488989383,0.9500189709177743
2023-06-14,2023-06-14,train,235,0.6300230475144266,20.377155058734157,0.8650165003683147,19.74713201121973,330.88069583114844,77.6250016709153,20.60103113317144,64.63025460481141,5.5714636540152185,3.1637778611574063,1.124292708979902,0.9931774283739876,0.6085638613938602,0.9053560058084787,0.8482795754971411
2023-06-15,2023-06-15,train,235,0.24407007023468535,16.222345322537738,1.1717900333961866,15.978275252303053,226.12876252652904,83.41112182305977,34.872397278972144,74.11066031162089,7.301874758308395,2.559952173003842,0.929440477253433,1.0295276400653792,0.7917764522461272,0.9694865645771155,0.9711169833986864
2023-06-16,2023-06-16,train,235,1.0694242135078933,3.8588032067717903,0.40206358352842525,2.789378993263897,126.78196326847619,89.1056455413427,89.11387008807563,61.830424312718506,6.641404006491976,0.4468990990819206,0.6959409881176952,1.0640906817566702,1.2657103519457622,0.8855285484692813,0.9261563515200103
2023-06-19,2023-06-19,train,235,0.4088646882051144,20.377155058734157,0.6906997703629628,19.968290370529044,417.48290901501684,17.170812268502267,13.37900957001641,62.205108765401064,5.038290988152318,3.1992106480854097,1.262882745364196,0.46711245745330343,0.4904261982601572,0.8882075907330391,0.8066701430520506
2023-06-20,2023-06-20,train,235,1.9420265866341055,20.377155058734157,1.1765587280145908,18.43512847210005,465.5255047641003,57.13254139498414,52.686597145120345,76.33959538128553,6.66389882209669,2.9535758050578877,1.3335687775359604,0.85205533713264,0.9732216343852798,0.9839575905898112,0.927723497931641
2023-06-21,2023-06-21,train,235,1.6541761240744246,20.377155058734157,1.6232648379192036,18.722978934659732,441.8783540117835,74.68821281831958,75.77840569904595,83.49082735669201,8.039343897029678,2.9996936372703233,1.2992569328100612,0.9742088340812386,1.1671707937874356,1.029012939403162,1.018977660567987
2023-06-26,2023-06-26,train,235,3.689224947145374,20.377155058734157,2.4365740591206553,16.687930111588784,353.7742439259337,32.386819770634666,27.34544524077142,82.2940185585214,8.445096019968137,2.6736492066589226,1.1625370020855557,0.6415199725680396,0.7011390876385087,1.0216110661682964,1.0443754525749938
2023-06-27,2023-06-27,train,235,2.7177733490787133,6.900056677158155,1.8601709895493994,4.182283328079441,62.77142667781155,36.49063643438156,20.975142946573712,60.757194603785805,7.519951473611675,0.6700626397264945,0.4896938827176578,0.680952390223042,0.6140647169168055,0.8778095670041799,0.9855119132567924
2023-06-28,2023-06-28,train,235,1.796432321001489,20.377155058734157,2.3842601409551056,18.580722737732668,358.66663743205294,34.469360875311324,24.959060399385926,80.4949831835337,6.304646336758955,2.9769021247512097,1.1705478448253686,0.6618242026505736,0.6698472761084315,1.010382604539111,0.9023701576780645
2023-06-29,2023-06-29,train,235,2.508548778943533,6.857970318233798,1.5840040170093561,4.349421539290265,38.58691309356617,30.850006696747325,23.259564698717373,58.11726093570697,6.723627226909525,0.696840612957332,0.38394029792508383,0.6261143549370316,0.646639858880361,0.8585271274619815,0.9318718078405899
2023-06-30,2023-06-30,train,235,2.897970466068169,5.45213095024059,1.2764701658027937,2.554160484172421,32.03422304358222,28.360913066371673,24.292438579939443,53.534044973971035,6.910087954682671,0.40921367158919686,0.34982494670223685,0.6003245914464669,0.6608413905080757,0.8239796447831305,0.9447048547849248
2023-07-03,2023-07-03,train,235,0.5529010043685139,6.342475638076527,0.9407473193092185,5.789574633708013,43.91667993805963,34.551347535887714,25.15943445995534,52.35142008724788,6.119421690177927,0.9275740923409426,0.40959856767927455,0.662610821953831,0.6725307046753786,0.8148275171585438,0.8890159448555822
2023-07-04,2023-07-04,train,235,1.5418113083295877,13.519317026894532,1.1767796198571456,11.977505718564945,154.5109348423568,69.42752464730879,28.25625442236037,66.27039790178246,6.505660218210933,1.9189706840847407,0.768286654169238,0.9392730689074065,0.7127200491052914,0.9167717930593963,0.9166426237074081
2023-07-05,2023-07-05,train,235,2.172784163845164,20.377155058734157,1.4426530581557488,18.204370894888992,333.85877115406925,79.8109488488257,30.99818343497458,70.99919967304443,5.384718232287156,2.9166050837572017,1.1293409457585868,1.0070644530186244,0.7464999820801395,0.9489168972043783,0.8339420077941909
2023-07-06,2023-07-06,train,235,1.7390857771765476,5.837178464942914,1.2554818013298266,4.098092687766367,419.91357916822864,302.6214017594661,351.521327040807,75.25619998906994,6.119795186069797,0.6565740742078242,1.266553789443499,1.9609921220342794,2.5138393448596807,0.9769505822476704,0.8890430747670055
2023-07-07,2023-07-07,train,235,1.7187842318694817,11.650896802202482,1.8063371504872248,9.932112570333,97.03118348478253,41.806193979811454,22.84859738352257,59.79172065650641,6.368558928803894,1.5912689420767088,0.608834625177581,0.7288637402248261,0.6409017422359156,0.8708071359153046,0.9069324587237918
2023-07-10,2023-07-10,train,235,1.012973032105247,5.908216837252801,1.508591417928161,4.895243805147554,77.0570091436563,54.94446492027021,52.13984691655795,55.27239597514869,5.790538370951275,0.784289281445744,0.542562474724816,0.8355799373471425,0.9681587069249544,0.8372508536208462,0.8647963171110332
2023-07-11,2023-07-11,train,235,0.8320870955710202,4.504914098990911,1.4684992591482444,3.672827003419891,26.836782636974,23.710645862661853,20.958529532321407,49.07002073517498,5.66741791075486,0.5884403241280206,0.3201908399428932,0.5489056760216223,0.6138214829989485,0.7888775086386146,0.8555531186087478
2023-07-12,2023-07-12,train,235,1.1775276046107817,20.377155058734157,1.327260961633156,19.199627454123377,362.68066193850905,40.57299661125595,31.408803017453607,76.55075399959787,6.5263510737248565,3.076059665135824,1.1770797245134854,0.7180332771187578,0.7514279977868843,0.9853174854560152,0.9180991295220018
2023-07-13,2023-07-13,train,235,0.7491402454340488,7.819423849584572,0.3824451672235559,7.070283604150523,69.85851545019035,34.30466884179436,14.469270525642939,54.21165989940232,5.521078024250846,1.1327623032147824,0.5165987550499712,0.6602412362414578,0.5100174058597581,0.8291780673927167,0.8444351483235704
2023-07-14,2023-07-14,train,235,1.3551073174013062,20.377155058734157,0.5370541113608854,19.02204774133285,266.96432783355544,155.3807721979726,66.32299902276932,61.31567896261588,4.426351406795209,3.047608811432201,1.0098812203400318,1.405156405125912,1.0919273842696893,0.8818347814493875,0.7560966332938254
2023-07-17,2023-07-17,train,235,0.4816863243190668,16.70162950202309,1.3611886858412037,16.21994317770402,156.59227749337808,78.69514513859319,36.918884425527736,60.22255501721818,6.107472344801467,2.5986708908258023,0.7734439547894886,1.0,0.8146779547620756,0.8739388422715169,0.8881475335810501
2023-07-18,2023-07-18,train,235,0.9818562621490745,9.909839205760635,1.2630056173153086,8.92798294361156,75.83216832370431,32.44903031765573,17.252582521711204,51.05969170940278,5.196894116386654,1.4303927661870375,0.5382331172698908,0.6421358120057623,0.5569147704468672,0.8047121296786166,0.819268569261418
2023-07-19,2023-07-19,train,235,1.1773317666239271,20.377155058734157,1.6502394027769847,19.19982329211023,372.5611515856599,20.545713655947583,14.716043416846258,67.53878432216706,6.147438335051062,3.0760910412306837,1.1930055463995497,0.5109596965166637,0.5143481829207985,0.9255035162437003,0.8910487187057909
2023-07-20,2023-07-20,train,235,0.10451557033707977,9.27441923004007,1.4244850368847781,9.16990365970299,443.6401266046185,337.6938672724116,424.4067695681561,89.73876827935678,6.4834175033222765,1.4691519847556147,1.3018444302636432,2.071512777624398,2.7621854353601485,1.0668208761875073,0.9150742911500345
2023-07-21,2023-07-21,train,235,1.4446602955881074,18.80733771668816,1.8602357354925192,17.362677421100052,255.34547959140815,57.92364854612648,18.998479056927753,69.28011917641606,6.137254980224896,2.781753542949092,0.9876606839275762,0.8579342079151112,0.584414653612113,0.9373585962676173,0.8903103927844248
2023-07-24,2023-07-24,train,235,1.019347912856772,9.219716417608003,1.8299292187391036,8.200368504751232,56.543769684310874,23.636066417945923,15.245056431838046,54.82938799349416,6.713467919315367,1.3138183465793274,0.4647678287214374,0.5480417324085504,0.5235114656984918,0.8338888226673657,0.9311675190013622
2023-07-25,2023-07-25,train,235,1.5563939640226623,20.377155058734157,0.24795828858857796,18.820761094711496,517.7783620803079,33.72652354832425,23.648717897231325,75.99317818875045,6.211532404309927,3.015359762002368,1.406421923934952,0.6546539887967203,0.652026849956309,0.9817225289781338,0.8956817743375525
2023-07-26,2023-07-26,train,235,-0.015124361580701276,20.377155058734157,0.509222810975785,20.392279420314857,458.2658856911303,44.25981455175798,38.80769016850832,65.3899392099824,4.3552313543491,3.267139862734067,1.323129777197715,0.7499474359261254,0.835257870926708,0.9106613825610395,0.7499977743166539
2023-07-27,2023-07-27,train,235,0.6643415512888311,8.236394637131543,0.5548591282128779,7.572053085842712,285.68324958745035,168.21069583951507,151.30823788650164,69.77606260402145,5.657161054529879,1.2131530747293604,1.044686704810469,1.4620183829755058,1.6492745843359036,0.940707665575925,0.8547785807654895
2023-07-28,2023-07-28,train,235,1.2569850033708772,4.48023012849576,1.0190558916148318,3.2232451251248833,80.52160422171148,52.77916414394928,38.91190324387352,73.63925098530288,8.524371951529869,0.5164107659866582,0.5546255704824988,0.8189498047344277,0.8363786079829363,0.9663982497663628,1.049265890912135
2023-07-31,2023-07-31,train,235,3.7237244659824853,7.5650593917888544,0.8910430202710607,3.841334925806369,151.7873240948314,93.92556525974095,68.86572357744093,76.30570116138107,7.918535252757461,0.6154377450179537,0.7614851377798844,1.0924911771969505,1.1126619514432494,0.9837391313652826,1.0112925008486107
2023-08-01,2023-08-01,train,235,0.6547981613051063,20.377155058734157,0.8039995120424633,19.72235689742905,420.08503172523564,22.170393498364223,19.45593230164339,75.58562477915066,7.141286994602956,3.1598085274600334,1.2668123327901089,0.5307777759584424,0.5914086917013581,0.9790864880900935,0.960378884837312
2023-08-02,2023-08-02,train,235,1.2513477453295725,20.377155058734157,0.8628353234780023,19.125807313404586,391.2024723183619,22.423508102817898,19.3967660791381,72.64908304683468,6.377414163205283,3.0642326045388253,1.222487633259553,0.5337990648187256,0.5905087589511925,0.9598790700194867,0.9075627669147049
2023-08-03,2023-08-03,train,235,1.1857445988074413,20.377155058734157,1.3710677791196026,19.191410459926715,432.6987367366495,41.17914905383343,39.58277038715103,85.24232775959405,9.310778644047938,3.0747431831115035,1.2856906711828133,0.7233770291342553,0.8435576595932077,1.0397504185448747,1.0965977751351117
2023-08-04,2023-08-04,train,235,1.229052913010479,6.869966997849643,1.6012473879852533,5.640914084839164,80.46340468629924,52.35250936951382,37.38916339787135,80.17433607715984,10.83493724702657,0.9037565094599679,0.5544250976677261,0.8156329859296438,0.8198502879212094,1.0083681961559918,1.1829531899003942
2023-08-07,2023-08-07,train,235,1.867438193042069,6.880907097127358,1.1181831461474987,5.01346890408529,56.4941825105939,22.992058348811657,18.638941634605015,60.43849672135329,7.186405997091629,0.8032306624239962,0.4645639903659294,0.5405239678167006,0.5788583520363626,0.875504293712234,0.9634079684120794
2023-08-08,2023-08-08,train,235,0.9329648267461543,20.377155058734157,1.9344051208769295,19.444190231988003,751.3770641970833,517.3578653450217,512.4987289138969,117.87780147585785,10.39664894034424,3.115242180441421,1.6942310865878931,2.564020880839353,3.0353451080819682,1.2226931162445247,1.1587801559030788
2023-08-09,2023-08-09,train,235,1.084125924371833,6.300672266959049,1.2912215255132933,5.2165463425872165,44.29859813015273,20.91074610194909,19.144668175475918,52.45274932405262,6.362358199873205,0.8357666227684101,0.4113757342726199,0.5154787824875433,0.5866588159241231,0.81561570911364,0.9064908351221705
2023-08-10,2023-08-10,train,235,0.8357895331168577,20.377155058734157,1.4465449260301666,19.541365525617298,237.86708020934373,149.55780184621725,68.58144071906763,68.7194082248557,6.030071958686296,3.13081107634292,0.9532588587867731,1.3785755330112768,1.1103630005456622,0.9335576862263925,0.8825018142705421
2023-08-11,2023-08-11,train,235,1.6836902128305464,11.691595141151778,1.335558432192235,10.007904928321231,94.38818178142726,74.99271064239959,53.930285302527174,78.28586272941027,8.632153930008082,1.6034119805752534,0.6004854506669618,0.9761926995725648,0.9846412787318283,0.9964215795016849,1.0558785019964105
2023-08-14,2023-08-14,train,235,1.5340896028105682,17.10393924802644,2.069253880857261,15.569849645215871,211.53921120976912,75.76281484406746,37.72866887510521,79.38697518135513,8.336011834861866,2.4945164483174405,0.898957415777263,0.981192185173565,0.8235641267502403,1.0034045842110537,1.0376084999977622
2023-08-15,2023-08-15,train,235,1.8848930357520615,13.260808391711535,2.4348739613143615,11.375915355959474,191.20724407002743,98.04900221283263,60.85381579059097,89.08937960507393,10.005855113652428,1.8225871550935206,0.8546648638718085,1.1162143947289904,1.045937146918968,1.0629538782339567,1.1367931932061626
2023-08-16,2023-08-16,train,235,2.678388732634793,14.214683883196045,2.049791641382349,11.536295150561251,124.91083646452486,57.350505205563266,26.05523747497216,67.13742967047273,7.047249258048837,1.8482823316513004,0.6907863342752537,0.8536791090695655,0.6843987341033478,0.9227494791266144,0.9540347103867937
2023-08-17,2023-08-17,train,235,1.164744602214691,11.579046084247532,2.413674507615275,10.41430148203284,126.59288985954892,81.05396491327801,54.447363014475975,87.50725748663311,10.643690086304527,1.668522621388964,0.6954218565829813,1.0148764191078217,0.9893503349419699,1.053473195779438,1.1724665730446935
2023-08-18,2023-08-18,train,235,0.7875537420437256,20.102791108308594,1.9642457978516499,19.315237366264867,222.6066348212924,120.88781101153967,60.800011035106024,84.34064998170825,8.82289520882835,3.0945820551393846,0.9221736981309985,1.2394165370301642,1.0454746546610532,1.0342366538469774,1.0674804254722088
2023-08-21,2023-08-21,train,235,2.6379031461374693,20.377155058734157,2.9190170592890747,17.73925191259669,803.9907248995012,247.0754796448015,182.24727199990872,129.80989867150925,11.090284387382344,2.842086255496755,1.752545081746909,1.7719067118540326,1.8100567768422726,1.2830847964370573,1.196811354895652
2023-08-22,2023-08-22,train,235,1.9185869814556937,14.005622236088067,3.2557593618652105,12.087035254632374,257.81614357896257,132.82065953637462,92.70023198420093,126.18822165538023,14.601518084505113,1.9365189093741695,0.992427369876436,1.2991486485566666,1.2909282065516166,1.2650592412242052,1.3732618803194374
2023-08-23,2023-08-23,train,235,2.200661139640977,9.753668018935196,2.430826222152648,7.553006879294219,87.59282739185763,61.43566471305127,54.831134985984285,90.45715235762339,10.987501384390093,1.21010159532552,0.578466151500602,0.8835605369157832,0.9928309279706949,1.0710824649578796,1.1912525160585854
2023-08-24,2023-08-24,train,235,1.8268941052945955,20.377155058734157,2.5300074354541184,18.55026095343956,388.4407468713878,55.68320814339652,38.80253906419218,90.38029024955415,11.575983133959276,2.9720217037005416,1.2181648654271107,0.8411784810634854,0.835202435480963,1.070627314924746,1.2227376983792506
2023-08-25,2023-08-25,train,235,2.8390463070504097,18.03130643187948,3.181046311755469,15.192260124829069,242.2127511750417,182.76250506647736,129.76612579216587,114.38950258006662,11.031179794198696,2.434021113373304,0.9619271449357323,1.5239460083922522,1.5273632932224281,1.2044659836757803,1.1936179495550092
2023-08-28,2023-08-28,train,235,13.056600701040917,20.377155058734157,3.846067403421242,7.32055435769324,343.4861736039568,89.20824076076383,83.95368246596846,131.07407116047455,16.87048427552546,1.1728593192727979,1.1455084814765912,1.0647030964355844,1.2285180871430086,1.2893174124064621,1.4761080008758622
2023-08-29,2023-08-29,train,235,1.382585423234758,10.947374953404783,1.0700928161704006,9.564789530170025,119.51658409636535,65.53389375560315,33.86118806405774,73.65711723108373,8.294403815834135,1.5324184466376563,0.675705984164917,0.9125549307098978,0.7802122693401643,0.9665154757110272,1.0350157228577443
2023-08-30,2023-08-30,train,235,0.2758073749409379,12.717713101022778,0.9102694375792167,12.44190572608184,202.45691303616914,156.7630704835846,146.5262535126545,76.59914227266205,6.525235682000426,1.9933743221253684,0.8794476331203428,1.4113928412654944,1.6230032981738507,0.9856288493359271,0.9180206719032601
2023-08-31,2023-08-31,train,235,0.7763112942466717,20.377155058734157,1.0375237510573818,19.600843764487486,388.20491566536583,17.52435637575994,14.659061736693818,65.12676494637749,5.798772565778246,3.1403403555947738,1.217795021495117,0.4718968386024048,0.513351418742827,0.9088269698813866,0.8654109725374765
2023-09-01,2023-09-01,train,235,-0.05529078139192818,13.577329804566807,0.8015118082509202,13.632620585958735,142.8087828255638,45.40638811527273,14.289550674594976,53.44768793905112,5.449811674697103,2.1841441671078843,0.7386201272330087,0.7595992165877445,0.5068400978942369,0.8233147860171351,0.8389674412228185
2023-09-04,2023-09-04,train,235,0.08971703384016412,17.714825346540486,0.2933031817149551,17.625108312700323,243.56469793797845,120.68163984801282,42.047359193493016,68.0589452305301,6.346138405970676,2.8237987900491266,0.9646079795168094,1.2383591889350538,0.8694228341378296,0.9290606382076,0.905334622535051
2023-09-05,2023-09-05,train,235,-0.032961090593507755,8.663331738118446,0.7570382114719051,8.696292828711954,448.73656024997086,301.0698222607347,311.44387262910436,82.05753038481774,5.9610681949746285,1.3932726387805912,1.309300719015059,1.9559585302539884,2.366200681736395,1.0201421091288967,0.8774379308461695
2023-09-06,2023-09-06,train,235,0.3917961936495771,20.377155058734157,1.199220594605459,19.98535886508458,835.9971824019959,432.8059650241019,407.9576945082591,97.41271871583194,5.514613438682584,3.2019452692530512,1.787088606270884,2.34516092027037,2.7081283528783864,1.1114995358307955,0.8439406323850464
2023-09-07,2023-09-07,train,235,0.6132943235364076,7.146994084644261,1.1683424711515942,6.5336997611078536,582.8483103893328,423.45489418440695,493.63076884747545,88.36735599710698,5.515435370804861,1.0467937644766703,1.492180808302091,2.3196881717838362,2.978947097695827,1.05863776819796,0.8440035231096432
2023-09-08,2023-09-08,train,235,0.7366914516267411,6.572053445458694,1.685763964279841,5.835361993831953,97.10766189602322,69.77700373341331,72.5320287688139,57.3954000110149,5.739586132759114,0.9349098936207769,0.6090745147254103,0.9416341227100224,1.1418961067353697,0.8531786851603671,0.8609831425283581
2023-09-11,2023-09-11,train,235,1.4151545889982124,20.377155058734157,1.2416559439156678,18.962000469735944,507.4538288857952,73.56657121696777,84.47628409250513,87.01397128377349,6.883155000623983,3.0379883648583252,1.39232924704342,0.9668659970458371,1.232335844127469,1.0504997383386971,0.9428620031766931
2023-09-12,2023-09-12,train,235,0.37213776750385386,7.047813415347787,0.9094467035253964,6.675675647843933,57.14902466510922,19.52440489753531,12.185294503550645,47.88613479104144,5.835750694234186,1.0695403672247852,0.46724868794822166,0.49809815423107673,0.4680364694675588,0.7793029950214548,0.8681659023625643
2023-09-13,2023-09-13,train,235,0.39983415288990953,20.377155058734157,1.3719989643215627,19.97732090584425,316.05460040481154,31.757882549489228,24.281496576964997,72.67110358984097,7.040375788277549,3.2006574712336224,1.0988153992661394,0.6352604220110464,0.6606925428970382,0.960024532673617,0.9535693423943324
2023-09-14,2023-09-14,train,235,0.7075090496315701,14.598433543216919,0.3692974999123029,13.890924493585349,129.8927344711424,67.34344803394553,25.946346962217326,54.661544470733574,6.233640196104188,2.2255282113293546,0.7044271868063243,0.9250680979526951,0.6829671110784657,0.8326114956680394,0.8972742926564725
2023-09-15,2023-09-15,train,235,0.17766033242494095,20.377155058734157,0.6533991218510898,20.199494726309215,361.61498168634193,25.218235183499058,19.510800897591558,67.79401819335794,6.131377747580121,3.2362529498133195,1.1753491202061968,0.5660872520764901,0.5922420344054337,0.9272506389926475,0.8898839957519791
2023-09-18,2023-09-18,train,235,1.0326711011138425,9.871440537556397,1.3797301636977863,8.838769436442554,95.28698732733739,27.368341359599995,21.226987335727205,57.84934585253158,5.961711370129325,1.4160994643173208,0.6033377191545597,0.5897259907674947,0.617740193903501,0.8565459771148424,0.8774852655718094
2023-09-19,2023-09-19,train,235,0.5589917226995067,20.377155058734157,1.085331334176555,19.81816333603465,385.8606168355598,19.772132971097495,10.999991269956869,66.14290994311096,5.166759050507504,3.175158112870437,1.2141124322107086,0.501248159425287,0.44469049823579865,0.915889546738782,0.8168897824020104
2023-09-20,2023-09-20,train,235,0.4713542905380151,20.377155058734157,1.1631600777790991,19.90580076819614,398.76060312055677,30.71132922325782,28.280641768899823,69.26964668438463,5.363098829106489,3.189198904592682,1.2342405229107865,0.624705509952438,0.713027549204497,0.9372877472885494,0.8322662040775782
2023-09-21,2023-09-21,train,235,0.03582102076380229,13.77477279610576,0.8569737838050151,13.738951775341958,198.5073265953033,60.90906332770908,33.906934162715174,68.60316221676294,5.379094020563494,2.2011799707238238,0.8708271272627716,0.8797656275775085,0.7807391206241685,0.9327677471813955,0.833506377592851
2023-09-22,2023-09-22,train,235,1.000912357374483,7.3801564597942475,0.8250574357246391,6.379244102419765,59.79075700975915,30.37736685911857,16.75830118454232,55.21187335234518,6.577598096549505,1.0220477206860978,0.47792605235913255,0.6212996267287028,0.5488790762079842,0.8367923381558384,0.921696686925525
2023-09-25,2023-09-25,train,235,0.43573548196584977,20.377155058734157,0.6828210700573486,19.941419576768308,303.4559416377692,192.83558650102498,132.0341586278484,72.818637189696,5.182429462219458,3.194905555965519,1.0766920386239727,1.5653794247795987,1.5406529889292813,0.9609985378520551,0.8181276287627782
