date,datetime,period,pressure_innovation,realized_pressure_scale,realized_pressure_measure,measure,model,lambda_t,s_t,k_t,z_t,u_t,loglik_t,squared_error,absolute_error
2023-05-25,2023-05-25,train,0.7939884395285095,1.1255447531985225,99.89014157327712,RMAD_pressure,RGARCH-CARR-SK-RMAD,0.9941652754076797,-1.5,3.0001,0.33175422601385157,1.1321505397952747,-1.7353629088104134,0.017260567184594556,0.1313794777908428
2023-05-26,2023-05-26,train,2.494573402315621,1.013478698895514,80.98905721440985,RMAD_pressure,RGARCH-CARR-SK-RMAD,1.0737367687687787,-1.35399097280631,3.0001,0.9650711584694973,0.943880035008617,-1.8570881550952212,0.0036310349848512453,0.06025806987326465
2023-05-29,2023-05-29,train,1.6758209611707318,0.9393396221634163,69.57326363391068,RMAD_pressure,RGARCH-CARR-SK-RMAD,1.0501804200627858,-1.5,3.0001,0.662864217754744,0.8944554709059013,-1.6771626008959206,0.012285682478968878,0.11084079789936951
2023-05-30,2023-05-30,train,2.3575094624981636,1.0228747859289806,82.49773776654399,RMAD_pressure,RGARCH-CARR-SK-RMAD,1.020943798932773,-1.5,3.0001,0.9592073180040614,1.00189137443043,-1.7874065803546397,3.7287107795230037e-06,0.0019309869962076398
2023-05-31,2023-05-31,train,3.060563889934067,1.0494118235672172,86.83383841263202,RMAD_pressure,RGARCH-CARR-SK-RMAD,1.02715207466388,-1.5,3.0001,1.2377347288957965,1.0216713274036089,-2.159740059601634,0.0004954964212396195,0.02225974890333715
2023-06-01,2023-06-01,train,2.941506338532187,1.095598064550536,94.64542064215128,RMAD_pressure,RGARCH-CARR-SK-RMAD,1.0337260548310157,-1.5,3.0001,1.1820210217528064,1.0598533909737187,-2.072218678716036,0.003828145586732433,0.06187200971952045
2023-06-02,2023-06-02,train,3.0176461409721416,0.9827302456823575,76.14926893016863,RMAD_pressure,RGARCH-CARR-SK-RMAD,1.0537807708913414,-1.5,3.0001,1.189539633844396,0.9325756104385111,-2.103459259757716,0.005048177132472459,0.07105052520898392
2023-06-05,2023-06-05,train,0.5823655970596247,0.7850861933646138,48.59949681557501,RMAD_pressure,RGARCH-CARR-SK-RMAD,1.0241760667930129,-1.5,3.0001,0.23620112562626927,0.7665539342497452,-1.8470948166080834,0.057163967576007876,0.23908987342839905
2023-06-06,2023-06-06,train,0.8720665627283557,0.8877731322925108,62.1442695535204,RMAD_pressure,RGARCH-CARR-SK-RMAD,0.9656545645882076,-1.2802428789087674,3.0001,0.3751359726345336,0.9193485588411126,-1.6621874075339547,0.0060655174964292175,0.07788143229569688
2023-06-07,2023-06-07,train,0.8699041987621652,1.051982501645743,87.25978225300565,RMAD_pressure,RGARCH-CARR-SK-RMAD,0.9714330535288476,-1.257372557231212,3.0001,0.37197985865367184,1.082918166953749,-1.6688032162509563,0.006488213591936416,0.08054944811689535
