MarketLSI,CrossStress,IndexRet,IndexRV,MarketRelAmt,horizon,quantile,shock_variable
0.14956259358058116,-3.0102791874812322e-06,-0.021489175863042324,-0.11226743579438066,-0.20786709484743127,14,0.5,MarketLSI
0.13149874466782377,-3.0390840410140746e-06,-0.01846235146474988,-0.11290975555924512,-0.20966650578505003,15,0.5,MarketLSI
0.11579579236130849,-3.0581810142742034e-06,-0.015842201756809608,-0.11317322420367831,-0.21078063733628954,16,0.5,MarketLSI
0.10214155353766685,-3.0689778826115516e-06,-0.013574693026861769,-0.11311393959498411,-0.21130755481925903,17,0.5,MarketLSI
0.09026519737731635,-3.072693289704812e-06,-0.01161295489585179,-0.1127804426026546,-0.21133220243424175,18,0.5,MarketLSI
0.07993176627638485,-3.0703818651741233e-06,-0.009916331056907014,-0.11221472111253664,-0.2109281442593247,19,0.5,MarketLSI
0.0709374227575251,-3.062956012730203e-06,-0.008449555797810787,-0.11145308094536105,-0.21015907450822938,20,0.5,MarketLSI
0.0,1.0,0.0,0.0,0.0,0,0.5,CrossStress
0.09457494653043574,1.0000000517666006,0.11069486929009625,0.024240638797438985,0.034378195715302984,1,0.5,CrossStress
0.17743044433500102,1.000000047155714,0.10624467620942965,0.046111416733959895,0.06472340364682358,2,0.5,CrossStress
0.24930273273362746,0.999999988890128,0.09425771922113152,0.06580966210544163,0.09146226819226261,3,0.5,CrossStress
0.3115829117580784,0.9999998833673612,0.08317912576725689,0.0835986779370047,0.115054616752202,4,0.5,CrossStress
0.3655383813802503,0.9999997364701194,0.0734894688508671,0.09971465289006189,0.13590680453966072,5,0.5,CrossStress
0.41227345699797596,0.9999995533358114,0.06505370207294141,0.11436344554776756,0.15437216250525204,6,0.5,CrossStress
0.4527464827942173,0.9999993384310534,0.057710160221216715,0.12772404661423659,0.17075748304704674,7,0.5,CrossStress
0.48778881192003565,0.9999990956384347,0.051314998605653694,0.1399520865914823,0.1853291380392498,8,0.5,CrossStress
0.5181216050371653,0.9999988283335718,0.04574313061679824,0.15118291949913681,0.19831842595257337,9,0.5,CrossStress
0.5443704298304413,0.9999985394521026,0.04088600842969369,0.16153430144654254,0.20992621377399606,10,0.5,CrossStress
0.5670779281631728,0.9999982315478183,0.03664945326053956,0.17110871472464417,0.22032696422764217,11,0.5,CrossStress
0.5867148049301832,0.9999979068430964,0.03295175340456117,0.1799953841410426,0.22967222950768681,12,0.5,CrossStress
0.6036893608313609,0.9999975672726568,0.029722012697234613,0.1882720263538934,0.23809368219119698,13,0.5,CrossStress
0.6183557619906426,0.9999972145215211,0.026898717678012055,0.19600636757810413,0.24570574465260442,14,0.5,CrossStress
0.6310212137937806,0.9999968500579484,0.024428494595382065,0.20325746035167358,0.25260787017756464,15,0.5,CrossStress
0.6419521841414325,0.9999964751620076,0.022265031108019497,0.21007682598393393,0.2588865219251735,16,0.5,CrossStress
0.6513798020749411,0.9999960909503698,0.0203681408599069,0.2165094457800418,0.2646168897726221,17,0.5,CrossStress
0.659504541042228,0.9999956983978167,0.018702951998137807,0.2225946210760356,0.2698643797717196,18,0.5,CrossStress
0.6665002815927581,0.9999952983559035,0.017239203210537533,0.22836671946421516,0.2746859063449557,19,0.5,CrossStress
0.6725178357305358,0.9999948915691519,0.015950633036337983,0.23385582228577884,0.27913101335676516,20,0.5,CrossStress
0.0,0.0,1.0,0.0,0.0,0,0.5,IndexRet
0.006991811385556712,3.845396541121704e-08,0.07941671997020974,0.000788583569123924,0.000622615775957347,1,0.5,IndexRet
0.006635928548962994,3.746264362911384e-08,0.005352958526718625,0.0006907680995207601,0.0004020609374238912,2,0.5,IndexRet
0.005809383713166786,3.38474028550372e-08,-0.0004803429663618672,0.0005436974204832568,0.00015192761923674136,3,0.5,IndexRet
0.005050513570931876,3.050305480659541e-08,-0.0008307878232519036,0.00041191137913598394,-6.731043303726675e-05,4,0.5,IndexRet
0.004388728097460496,2.7598848531843e-08,-0.000755044996185901,0.000298049651116258,-0.00025522115781752286,5,0.5,IndexRet
0.003814258748924446,2.5092785350404996e-08,-0.0006587106413152577,0.00020010107782850173,-0.0004156241352481632,6,0.5,IndexRet
0.0033157867232916603,2.2933211367165816e-08,-0.0005726618256102628,0.00011597440981112386,-0.0005521705443886984,7,0.5,IndexRet
0.0028832636391642706,2.1074093550290876e-08,-0.0004978052473233255,4.382775036088776e-05,-0.0006680545348704547,8,0.5,IndexRet
0.0025079540577403643,1.9475403374436433e-08,-0.00043284094003599727,-1.793878220583342e-05,-0.000766048722026888,9,0.5,IndexRet
0.002182278512769493,1.8102412111539996e-08,-0.00037647296126901153,-7.071305374619155e-05,-0.0008485580279417038,10,0.5,IndexRet
0.0018996617097961667,1.6924995849189635e-08,-0.00032756352387210835,-0.00011569884388097987,-0.0009176682465693725,11,0.5,IndexRet
0.0016543995795339564,1.5917025854250893e-08,-0.0002851245096568353,-0.00015394022834699234,-0.0009751883234741521,12,0.5,IndexRet
0.0014415438456888245,1.505583917374877e-08,-0.000248298642919538,-0.00018634274289254515,-0.001022687045279136,13,0.5,IndexRet
